# Time-averaged data for fix fIK
# TimeStep Number-of-rows
# Row c_pIK[1] c_pIK[2] c_pIK[3] c_pIK[4] c_pIK[5] c_pIK[6] c_pIK[7] c_pIK[8]
30000 360
35 3.45 0.02 0.0101189 0.0165845 0.0163101 -0.000205407 -0.00378252 0.00299507
36 3.55 0.00666667 0.000436178 0.0078408 2.68217e-05 -8.38892e-05 -0.00274038 0.00312616
37 3.65 0.0133333 0.0203476 0.0145222 0.00613308 -0.000170564 -0.00184751 0.00320272
38 3.75 0.0133333 0.0027266 0.0027389 0.00222724 -0.00051274 -0.00071835 0.00350772
39 3.85 0.01 0.00186637 0.0234527 0.00090032 -0.000515386 -0.000590887 0.00351121
40 3.95 0.0166667 0.0171209 0.0306505 0.0131185 -0.00133651 -0.000810504 0.00335829
41 4.05 0.01 0.00163944 0.00834855 0.00812073 -0.00154238 -0.000843246 0.00324205
42 4.15 0.00666667 0.0014778 0.00010598 0.00486704 -0.0012694 -0.0008856 0.00329516
43 4.25 0.0133333 0.00662192 0.00186967 0.00462885 -0.0021029 -0.00311455 0.00313698
44 4.35 0.0166667 0.0121215 0.00725787 0.00316824 -0.0119906 -0.00406633 -0.000157837
45 4.45 0.0266667 0.0125645 0.018398 0.0216821 -0.00643434 -0.00161123 -0.00223587
46 4.55 0.01 0.00848718 0.0181528 0.00782274 -0.00308565 -0.00101508 -0.00250546
47 4.65 0.0133333 0.00744985 0.0110088 0.00697338 -0.0033452 -0.00137422 -0.00283685
48 4.75 0 0 0 0 -0.00329258 -0.00191153 -0.00294364
49 4.85 0.0233333 0.00490413 0.00584252 0.0114908 -0.00166481 -0.00199289 -0.00289581
50 4.95 0.0266667 0.0256771 0.0123088 0.0193115 -0.00256435 -0.00226625 -0.00311735
51 5.05 0.01 0.0117109 0.00577996 0.00599718 -0.00285338 -0.00405292 -0.00387292
52 5.15 0.02 0.013166 0.0168964 0.0202666 -0.00293302 -0.00431502 -0.00398504
53 5.25 0.0133333 0.00626039 0.0164804 0.00119948 -0.00290217 -0.00452168 -0.00393134
54 5.35 0.0166667 0.016741 0.00853232 0.018104 -0.00340962 -0.0034116 -0.00305165
55 5.45 0.0133333 0.0109967 0.00321998 0.0235938 -0.00270446 -0.00223674 -0.00278834
56 5.55 0.02 0.0186854 0.00499973 0.0103925 -0.00273964 -0.00221569 -0.00266545
57 5.65 0.02 0.0217849 0.0282565 0.00981649 -0.00420114 -0.00383197 -0.00339194
58 5.75 0.01 0.0069177 0.0092513 0.0142727 -0.00374387 -0.00409541 -0.00360896
59 5.85 0.03 0.0152256 0.0165797 0.0238725 -0.00344475 -0.00598595 -0.00499356
60 5.95 0.0333333 0.0154114 0.0174948 0.0289645 -0.0107729 -0.00751504 -0.00251054
61 6.05 0.0166667 0.0192564 0.0157866 0.0302472 -0.00332269 -0.00543079 -0.00185495
62 6.15 0.0233333 0.0168826 0.022798 0.0167714 -0.00404481 -0.00541382 -0.00249921
63 6.25 0.0166667 0.010092 0.006991 0.0151517 -0.00564421 -0.00654658 -0.00319073
64 6.35 0.00666667 0.00815883 0.00771332 0.00153349 -0.00634356 -0.00639995 -0.00331899
65 6.45 0.0166667 0.0116799 0.00987873 0.011657 -0.00614177 -0.00606584 -0.00307497
66 6.55 0.00333333 0.00106539 0.00479036 0.00429336 -0.00569471 -0.00520395 -0.00251039
67 6.65 0.0333333 0.0167434 0.0494989 0.00929783 -0.00481115 -0.0055206 -0.00309462
68 6.75 0.0333333 0.0194267 0.0364765 0.0349786 -0.0032977 -0.00725508 -0.00322623
69 6.85 0.0266667 0.0124034 0.0307412 0.0167678 -0.00330483 -0.00729339 -0.00391809
70 6.95 0.02 0.0316257 0.0147668 0.036004 -0.00999223 -0.00439995 -0.00967564
71 7.05 0.0166667 0.0295697 0.00338345 0.00902181 -0.00410757 -0.0045909 -0.0102299
72 7.15 0.02 0.00985847 0.0163314 0.00743046 -0.0118836 -0.00769349 -0.011089
73 7.25 0.0333333 0.0175399 0.0339758 0.0119327 -0.0124718 -0.0102574 -0.0130127
74 7.35 0.00333333 0.00123365 0.000153057 0.00149017 -0.00620583 -0.00637038 -0.0127442
75 7.45 0.0366667 0.0400801 0.0210288 0.0547579 -0.00816209 -0.0107222 -0.0151962
76 7.55 0.0133333 0.00914493 0.00539098 0.0135435 -0.0065976 -0.00576884 -0.0169339
77 7.65 0.02 0.010308 0.0318112 0.00936528 -0.0100552 -0.00504565 -0.0174545
78 7.75 0.0333333 0.0346193 0.0169607 0.0289223 -0.0170327 -0.00618128 -0.0185763
79 7.85 0.05 0.038792 0.0228911 0.0618497 -0.0164632 -0.00922259 -0.0235236
80 7.95 0.0166667 0.0202972 0.00845992 0.00254809 -0.0161913 -0.0109543 -0.0265319
81 8.05 0.05 0.0531781 0.0647161 0.0386411 0.00983997 0.0572852 -0.0327558
82 8.15 0.04 0.0332935 0.0328108 0.0484647 -0.0229466 -0.025564 -0.0371384
83 8.25 0.0466667 0.0722027 0.0546981 0.0367618 -0.0407926 -0.0390559 -0.0431044
84 8.35 0.04 0.0461577 0.0323514 0.026873 -0.0641805 -0.0534422 -0.0563235
85 8.45 0.0766667 0.0423902 0.0528394 0.0421271 -0.0716067 -0.0605355 -0.0646756
86 8.55 0.08 0.0569708 0.0460454 0.0510301 -0.0722146 -0.0775811 -0.085003
87 8.65 0.0933333 0.0852052 0.0652809 0.0820912 -0.0831671 -0.0871545 -0.0987273
88 8.75 0.126667 0.0715982 0.0963858 0.0849655 -0.0279608 -0.0230596 -0.112982
89 8.85 0.106667 0.0904054 0.111856 0.13676 -0.0861016 -0.0623073 -0.147368
90 8.95 0.126667 0.0855807 0.0926597 0.134726 -0.161827 -0.142268 -0.173208
91 9.05 0.213333 0.186791 0.158817 0.168247 -0.206491 -0.218703 -0.204971
92 9.15 0.236667 0.200934 0.159352 0.257429 -0.275697 -0.234371 -0.218951
93 9.25 0.263333 0.26423 0.21914 0.261451 -0.355404 -0.334731 -0.250093
94 9.35 0.273333 0.204699 0.261183 0.28503 -0.28075 -0.43427 -0.259219
95 9.45 0.3 0.241812 0.266626 0.241482 -0.475287 -0.505302 -0.298381
96 9.55 0.353333 0.305053 0.283034 0.367327 -0.441846 -0.388675 -0.329118
97 9.65 0.383333 0.282483 0.270692 0.345344 -0.573324 -0.517008 -0.371021
98 9.75 0.443333 0.377394 0.428156 0.350994 -0.58993 -0.547102 -0.363405
99 9.85 0.453333 0.284438 0.343429 0.402757 -0.618016 -0.628619 -0.363096
100 9.95 0.466667 0.350487 0.287154 0.423462 -0.659396 -0.639238 -0.332333
101 10.05 0.52 0.429542 0.362108 0.366501 -0.73236 -0.759711 -0.414908
102 10.15 0.476667 0.442373 0.351908 0.397286 -0.875673 -0.858274 -0.515989
103 10.25 0.66 0.606877 0.523979 0.502741 -0.769508 -0.769562 -0.594989
104 10.35 0.64 0.420244 0.537161 0.585561 -0.876362 -0.845735 -0.556645
105 10.45 0.62 0.4512 0.569983 0.521948 -0.991979 -0.855417 -0.581987
106 10.55 0.616667 0.542707 0.530553 0.53882 -1.03148 -0.812392 -0.668422
107 10.65 0.543333 0.355214 0.50819 0.454215 -1.12255 -0.801815 -0.727084
108 10.75 0.593333 0.507374 0.502056 0.478804 -0.877181 -0.746856 -0.719106
109 10.85 0.693333 0.590057 0.643257 0.532779 -1.17227 -0.856745 -0.743105
110 10.95 0.723333 0.658712 0.627952 0.684419 -1.13174 -1.10008 -0.80126
111 11.05 0.716667 0.59387 0.627492 0.71255 -1.33449 -1.03228 -0.783412
112 11.15 0.69 0.60855 0.549425 0.558129 -0.910545 -1.22256 -0.761949
113 11.25 0.646667 0.527944 0.568426 0.591942 -0.884445 -0.989945 -0.742502
114 11.35 0.74 0.666678 0.6528 0.626212 -1.03735 -1.35653 -0.705085
115 11.45 0.72 0.499413 0.699704 0.575337 -1.04309 -0.963799 -0.736657
116 11.55 0.683333 0.555177 0.492793 0.537682 -0.824134 -0.927415 -0.743884
117 11.65 0.75 0.70499 0.445456 0.636538 -0.969989 -0.7397 -0.695807
118 11.75 0.756667 0.664023 0.623231 0.794399 -0.859447 -0.77329 -0.691592
119 11.85 0.78 0.591714 0.690472 0.667608 -1.01961 -0.899287 -0.656111
120 11.95 0.84 0.665542 0.773963 0.629865 -1.05791 -0.923195 -0.683026
121 12.05 0.646667 0.547923 0.513531 0.554625 -0.978751 -0.672662 -0.695639
122 12.15 0.73 0.676119 0.548497 0.601054 -0.692364 -0.919984 -0.764296
123 12.25 0.726667 0.610362 0.529171 0.802155 -0.957352 -1.2848 -0.817284
124 12.35 0.786667 0.540158 0.651525 0.683659 -1.22999 -1.35034 -0.863666
125 12.45 0.663333 0.529052 0.509433 0.516989 -1.13958 -1.19789 -0.863354
126 12.55 0.73 0.658255 0.638938 0.61402 -0.879158 -0.454095 -0.842261
127 12.65 0.77 0.672491 0.661426 0.591524 -0.439138 -0.641792 -0.725414
128 12.75 0.896667 0.765659 0.606992 0.678734 -0.808049 -0.841168 -0.750724
129 12.85 0.8 0.6725 0.656634 0.634358 -0.656506 -0.705975 -0.676426
130 12.95 0.716667 0.627554 0.624006 0.501764 -1.11183 -0.749108 -0.662377
131 13.05 0.716667 0.651188 0.601354 0.59672 -1.07024 -0.537278 -0.633594
132 13.15 0.723333 0.593644 0.622076 0.604847 -0.894731 -1.05202 -0.761238
133 13.25 0.7 0.533016 0.589574 0.698826 -0.802091 -0.607697 -0.797261
134 13.35 0.786667 0.657921 0.709971 0.709009 -1.24348 -1.25992 -0.776821
135 13.45 0.72 0.647757 0.600441 0.564163 -0.952461 -0.926143 -0.753883
136 13.55 0.786667 0.677955 0.609586 0.514467 -0.721014 -0.869883 -0.74867
137 13.65 0.866667 0.732284 0.788918 0.705972 -0.85473 -0.982239 -0.799409
138 13.75 0.81 0.695547 0.687027 0.675223 -0.744784 -0.467248 -0.840155
139 13.85 0.73 0.542386 0.701212 0.574074 -0.38507 -0.319948 -0.829704
140 13.95 0.77 0.625713 0.728054 0.686653 -0.561145 -0.677058 -0.778943
141 14.05 0.7 0.560495 0.626527 0.607381 -0.594074 -0.773969 -0.790546
142 14.15 0.673333 0.559309 0.435779 0.653239 -0.972982 -0.845569 -0.799735
143 14.25 0.706667 0.492738 0.546118 0.585365 -1.15417 -1.07012 -0.894704
144 14.35 0.756667 0.555085 0.62457 0.733563 -0.776107 -0.934885 -1.0059
145 14.45 0.766667 0.554043 0.666518 0.6731 -0.932265 -0.983617 -1.06938
146 14.55 0.893333 0.713716 0.839951 0.750781 -0.797188 -0.728456 -1.08773
147 14.65 0.803333 0.70838 0.609832 0.662634 -0.89958 -0.630253 -1.09298
148 14.75 0.683333 0.585022 0.610109 0.599329 -1.19371 -1.02567 -1.06618
149 14.85 0.753333 0.632336 0.641376 0.567831 -1.27799 -1.19507 -1.01345
150 14.95 0.716667 0.589383 0.588215 0.677556 -0.975714 -1.34915 -0.962454
151 15.05 0.666667 0.501561 0.506782 0.564542 -0.647918 -1.03596 -0.912469
152 15.15 0.706667 0.563393 0.607875 0.588562 -0.870388 -0.89054 -0.838589
153 15.25 0.833333 0.632829 0.649723 0.697614 -0.925564 -1.18295 -0.823087
154 15.35 0.78 0.593482 0.621337 0.861668 -0.569469 -0.90003 -0.767215
155 15.45 0.786667 0.560398 0.718729 0.571174 -0.446751 -0.366404 -0.839043
156 15.55 0.773333 0.662399 0.601688 0.640397 -0.40752 -0.565707 -0.862183
157 15.65 0.73 0.660655 0.573265 0.634351 -0.223638 -0.886755 -0.899486
158 15.75 0.8 0.653755 0.690886 0.629317 -0.548026 -1.01173 -0.732109
159 15.85 0.693333 0.601412 0.610338 0.523608 -0.779197 -1.40001 -0.785382
160 15.95 0.616667 0.48167 0.487245 0.625988 -1.20866 -1.28098 -0.844373
161 16.05 0.733333 0.575218 0.699563 0.616134 -0.883874 -1.13276 -0.823774
162 16.15 0.806667 0.637737 0.674662 0.63282 -0.631947 -0.872778 -0.877525
163 16.25 0.803333 0.695302 0.704903 0.62033 -0.656555 -1.01328 -0.976778
164 16.35 0.8 0.602525 0.771388 0.623438 -0.688679 -0.970679 -0.973739
165 16.45 0.733333 0.618149 0.616416 0.629169 -0.826348 -1.11864 -0.906954
166 16.55 0.76 0.674681 0.700242 0.610868 -0.710873 -0.751612 -0.948743
167 16.65 0.74 0.679981 0.598741 0.519788 -0.958048 -0.680752 -1.02704
168 16.75 0.69 0.652757 0.462194 0.667944 -0.815613 -0.801188 -1.04256
169 16.85 0.796667 0.553608 0.573347 0.661477 -0.735971 -0.824555 -0.973178
170 16.95 0.74 0.587117 0.489413 0.60793 -0.549081 -0.463002 -0.964521
171 17.05 0.803333 0.696158 0.622813 0.567201 -0.571968 -0.567203 -0.962703
172 17.15 0.69 0.567703 0.485331 0.557864 -0.572662 -0.698885 -0.829153
173 17.25 0.703333 0.603392 0.652041 0.631657 -0.911824 -0.801275 -0.784065
174 17.35 0.82 0.629264 0.718845 0.645631 -0.92326 -1.02616 -0.797363
175 17.45 0.783333 0.664124 0.664844 0.609684 -0.482352 -0.713491 -0.747773
176 17.55 0.726667 0.709685 0.59005 0.565447 -0.504609 -0.806614 -0.682267
177 17.65 0.886667 0.811604 0.714375 0.727993 -0.619823 -0.82283 -0.669565
178 17.75 0.796667 0.669173 0.72245 0.706388 -0.520395 -0.965332 -0.653692
179 17.85 0.72 0.615528 0.543893 0.563136 -1.07556 -1.2327 -0.683431
180 17.95 0.696667 0.555001 0.524963 0.577613 -1.20812 -1.33106 -0.664282
181 18.05 0.756667 0.673995 0.734199 0.59809 -1.21477 -0.796105 -0.574727
182 18.15 0.78 0.698745 0.63357 0.593653 -1.07577 -0.635896 -0.60267
183 18.25 0.74 0.580627 0.677933 0.740348 -0.679417 -0.3379 -0.528655
184 18.35 0.81 0.743898 0.748893 0.680217 -0.89381 -0.520807 -0.554546
185 18.45 0.736667 0.662155 0.601998 0.50277 -0.883232 -1.00442 -0.612114
186 18.55 0.82 0.672173 0.781171 0.877458 -0.783708 -0.792426 -0.627172
187 18.65 0.75 0.637703 0.51891 0.597929 -0.504752 -0.946803 -0.663007
188 18.75 0.793333 0.744005 0.612191 0.715085 -0.522752 -0.783981 -0.662143
189 18.85 0.74 0.596039 0.704596 0.520788 -0.643385 -0.868167 -0.765137
190 18.95 0.76 0.684363 0.652011 0.678235 -1.06651 -0.769845 -0.847906
191 19.05 0.74 0.523346 0.712786 0.713536 -1.07954 -0.970954 -0.955654
192 19.15 0.73 0.661531 0.590248 0.532654 -0.401705 -0.677755 -0.923263
193 19.25 0.71 0.664253 0.56074 0.52551 -0.800146 -0.990185 -1.00531
194 19.35 0.7 0.66679 0.604962 0.567254 -1.12105 -0.159359 -1.01031
195 19.45 0.78 0.685972 0.523856 0.534767 -0.753661 -0.620334 -1.04115
196 19.55 0.73 0.615404 0.58082 0.528446 -0.8253 -0.994882 -1.04483
197 19.65 0.836667 0.742969 0.753902 0.589896 -0.667978 -0.763706 -1.04413
198 19.75 0.67 0.517043 0.600608 0.635614 -0.679741 -1.07839 -0.994488
199 19.85 0.806667 0.700147 0.70721 0.695761 -0.948811 -0.519248 -1.01134
200 19.95 0.753333 0.601426 0.567488 0.654932 -1.21413 -0.819254 -0.982327
201 20.05 0.726667 0.643313 0.652 0.584704 -0.896659 -0.700681 -0.939578
202 20.15 0.753333 0.647751 0.742725 0.647227 -0.993215 -0.944408 -0.925098
203 20.25 0.753333 0.581708 0.584121 0.612155 -0.699477 -0.997773 -0.858226
204 20.35 0.8 0.668123 0.741208 0.658031 -0.242899 -0.863627 -0.808631
205 20.45 0.726667 0.654843 0.557634 0.512257 -0.554469 -0.874622 -0.728254
206 20.55 0.74 0.569212 0.680054 0.606875 -0.377867 -1.1948 -0.820319
207 20.65 0.71 0.548725 0.632375 0.584781 -0.318922 -0.830054 -0.847321
208 20.75 0.813333 0.738308 0.764339 0.651919 -0.413483 -0.871012 -0.931106
209 20.85 0.716667 0.577383 0.646385 0.731604 -1.25668 -0.848299 -0.817407
210 20.95 0.843333 0.730633 0.753102 0.714969 -1.09175 -0.588053 -0.830927
211 21.05 0.743333 0.62443 0.649877 0.608642 -0.615297 -0.217226 -0.776749
212 21.15 0.723333 0.58145 0.619776 0.699144 -0.432238 -0.930116 -0.743218
213 21.25 0.78 0.686702 0.762167 0.686292 -0.372912 -0.638469 -0.753533
214 21.35 0.736667 0.700495 0.711017 0.622488 -0.486147 -0.625144 -0.659106
215 21.45 0.766667 0.64942 0.664214 0.596514 -0.66201 -0.555256 -0.55448
216 21.55 0.703333 0.629837 0.604155 0.605633 0.0880129 -0.759711 -0.505466
217 21.65 0.826667 0.741337 0.724776 0.74061 -0.404453 -0.695031 -0.564786
218 21.75 0.743333 0.619937 0.625463 0.672423 -0.0797654 -0.5366 -0.581196
219 21.85 0.77 0.656508 0.652813 0.649575 -0.607983 -0.278468 -0.715896
220 21.95 0.75 0.701991 0.592118 0.689659 -1.18546 -0.663399 -0.847964
221 22.05 0.786667 0.638574 0.613322 0.78661 -0.178604 -0.387646 -0.868071
222 22.15 0.74 0.605354 0.594012 0.718804 -0.610577 -0.730952 -0.807852
223 22.25 0.766667 0.736135 0.673158 0.697782 -0.475466 -0.789531 -0.796584
224 22.35 0.716667 0.663324 0.661141 0.592512 -0.678785 -1.26586 -0.889497
225 22.45 0.733333 0.648995 0.570846 0.6397 -0.793869 -1.31922 -0.866379
226 22.55 0.75 0.685006 0.686583 0.669485 -0.537968 -0.917761 -0.894878
227 22.65 0.713333 0.587965 0.746065 0.608076 -0.476749 -0.915781 -0.841668
228 22.75 0.733333 0.584075 0.668063 0.600277 -0.588126 -0.557164 -0.833747
229 22.85 0.73 0.726348 0.644652 0.629948 -0.941159 -1.03358 -0.8593
230 22.95 0.733333 0.620769 0.670688 0.529633 -0.729664 -0.954049 -0.867292
231 23.05 0.756667 0.620821 0.750092 0.797905 -0.614922 -0.682191 -0.801781
232 23.15 0.833333 0.802071 0.736684 0.678689 -0.32375 -0.667233 -0.795744
233 23.25 0.813333 0.735221 0.724367 0.734503 -0.0907264 -1.13262 -0.779284
234 23.35 0.716667 0.609745 0.60661 0.549403 -0.546869 -0.934116 -0.755822
235 23.45 0.803333 0.646791 0.748577 0.631823 -0.908036 -0.962672 -0.651035
236 23.55 0.676667 0.56721 0.567587 0.640326 -0.944148 -0.901794 -0.683977
237 23.65 0.636667 0.464151 0.551511 0.46004 -0.915812 -1.17964 -0.704905
238 23.75 0.716667 0.627843 0.689172 0.548122 -1.08432 -1.20962 -0.736926
239 23.85 0.67 0.489805 0.475791 0.589007 -0.94957 -0.853626 -0.751838
240 23.95 0.743333 0.547512 0.685551 0.587272 -0.964365 -0.895058 -0.692503
241 24.05 0.743333 0.641166 0.646178 0.621973 -0.94003 -0.988864 -0.706899
242 24.15 0.763333 0.651479 0.631505 0.59799 -0.933777 -1.10392 -0.779065
243 24.25 0.903333 0.832185 0.773199 0.795333 -0.638164 -0.316873 -0.816719
244 24.35 0.666667 0.557431 0.540957 0.583167 -0.875251 -0.698987 -0.750505
245 24.45 0.693333 0.612088 0.572854 0.728433 -0.968852 -0.781587 -0.783396
246 24.55 0.61 0.507578 0.608159 0.5946 -0.785447 -0.882477 -0.777219
247 24.65 0.626667 0.582887 0.500128 0.641161 -0.913733 -0.916105 -0.743231
248 24.75 0.716667 0.69445 0.606638 0.650341 -0.90878 -1.08331 -0.752835
249 24.85 0.666667 0.448278 0.631149 0.600752 -1.07579 -1.12329 -0.786886
250 24.95 0.656667 0.547389 0.630258 0.532353 -0.820455 -0.794889 -0.782099
251 25.05 0.673333 0.65529 0.575726 0.535168 -1.15447 -1.20551 -0.861672
252 25.15 0.693333 0.597132 0.59203 0.656276 -0.941721 -0.940646 -0.824058
253 25.25 0.616667 0.472092 0.496052 0.515833 -0.934904 -0.803491 -0.785831
254 25.35 0.53 0.439688 0.375054 0.441124 -0.988166 -0.842485 -0.751173
255 25.45 0.63 0.466227 0.568006 0.554911 -1.02286 -0.815977 -0.658526
256 25.55 0.526667 0.534509 0.374182 0.555763 -0.810292 -0.50891 -0.555945
257 25.65 0.54 0.52102 0.486486 0.446427 -0.68478 -0.719907 -0.46632
258 25.75 0.44 0.332134 0.445641 0.436068 -0.313793 -0.476329 -0.379732
259 25.85 0.53 0.493551 0.484969 0.425893 -0.296954 -0.5318 -0.309292
260 25.95 0.456667 0.427805 0.335751 0.445256 -0.531645 -0.508325 -0.292444
261 26.05 0.416667 0.370582 0.372119 0.281008 -0.548814 -0.455379 -0.25217
262 26.15 0.336667 0.255702 0.212089 0.30577 -0.357001 -0.403807 -0.298073
263 26.25 0.353333 0.324312 0.346561 0.359955 -0.458923 -0.583355 -0.295734
264 26.35 0.313333 0.269926 0.234769 0.287854 -0.48017 -0.505052 -0.236157
265 26.45 0.323333 0.197162 0.305651 0.361471 -0.508585 -0.499754 -0.222972
266 26.55 0.253333 0.234258 0.26487 0.19291 -0.320884 -0.314363 -0.187015
267 26.65 0.226667 0.200531 0.155982 0.235886 -0.211072 -0.0532055 -0.161261
268 26.75 0.21 0.217068 0.206725 0.185666 -0.268726 -0.216223 -0.147201
269 26.85 0.213333 0.254593 0.22668 0.154029 -0.236006 -0.211278 -0.114185
270 26.95 0.156667 0.065754 0.176919 0.107801 -0.199584 0.0288935 -0.10209
271 27.05 0.133333 0.149721 0.125333 0.151292 -0.140501 -0.0834303 -0.0860512
272 27.15 0.143333 0.101656 0.103714 0.0861465 -0.0563184 -0.0995743 -0.0760571
273 27.25 0.11 0.0582077 0.0801782 0.0892821 -0.0921624 -0.0178454 -0.0680998
274 27.35 0.0766667 0.0305885 0.112708 0.06783 -0.0397082 -0.0495964 -0.0815877
275 27.45 0.0733333 0.0539981 0.0808558 0.0586417 -0.0794573 -0.0458852 -0.0815316
276 27.55 0.07 0.0875674 0.0563597 0.0683119 -0.0403606 -0.00272889 -0.0694045
277 27.65 0.0666667 0.0605968 0.0408441 0.0905996 -0.0648711 -0.0581278 -0.0601671
278 27.75 0.06 0.0420393 0.06078 0.046578 -0.020511 -0.0201433 -0.0532313
279 27.85 0.05 0.0462292 0.0504474 0.0450643 -0.0333134 -0.0291467 -0.0474382
280 27.95 0.04 0.0487157 0.0588385 0.0168846 -0.0271638 -0.0340404 -0.0394912
281 28.05 0.0433333 0.0324098 0.0504464 0.0294487 -0.00776964 -0.0220777 -0.035763
282 28.15 0.0333333 0.0622797 0.02142 0.0454247 -0.014563 -0.0274123 -0.0311406
283 28.25 0.04 0.0675075 0.0444298 0.0235349 -0.0143637 -0.0216061 -0.0267812
284 28.35 0.01 0.00679778 0.000938652 0.00937842 -0.0198423 -0.0174561 -0.0266958
285 28.45 0.0433333 0.0437937 0.0118198 0.0337222 0.0401635 -0.00170665 -0.0226941
286 28.55 0.03 0.0263599 0.029546 0.0161759 0.00187161 -0.00696821 -0.0167127
287 28.65 0.0233333 0.0297677 0.0157656 0.0287652 -0.00162636 -0.00781441 -0.0139458
288 28.75 0.0333333 0.0141124 0.0293752 0.0174349 0.0078818 -0.00674696 -0.0126224
289 28.85 0.02 0.01082 0.0398995 0.0314645 -0.005575 -0.00399982 -0.0101709
290 28.95 0.0266667 0.0318854 0.0252715 0.0319112 -0.00528726 -0.00519629 -0.00795885
291 29.05 0.0266667 0.00897519 0.0418486 0.0158213 -0.0038751 -0.00377687 -0.006697
292 29.15 0.0133333 0.00189851 0.016656 0.00424155 -0.0016817 -0.00167377 -0.00538486
293 29.25 0.01 0.00407047 0.0133597 0.000963485 -0.00142754 -0.00144119 -0.00503574
294 29.35 0.0133333 0.0131072 0.00313438 0.00377029 -0.00137489 -0.00141332 -0.0042492
295 29.45 0.0166667 0.0301094 0.0132268 0.012771 -0.00134882 -0.00179439 -0.00360537
296 29.55 0.01 0.0110455 0.00393693 0.00259014 -0.00130153 -0.00219286 -0.0031475
297 29.65 0.0266667 0.0364924 0.0295034 0.0181089 -0.00229429 -0.00472101 -0.00331211
298 29.75 0.0166667 0.0140995 0.00993204 0.00710068 -0.00227151 -0.00449574 -0.00332319
299 29.85 0.01 0.00155291 0.0153177 0.00588903 -0.00240583 -0.00224001 -0.00402582
300 29.95 0.0133333 0.00404529 0.014812 0.0130717 -0.00445509 -0.00674354 -0.00431571
301 30.05 0.0133333 0.0121656 0.00902688 0.0202109 -0.00405547 -0.00242355 -0.00488337
302 30.15 0.0233333 0.0255721 0.0085016 0.00920025 -0.00413038 -0.00249741 -0.00524861
303 30.25 0.0166667 0.0103785 0.00430427 0.0161173 -0.00850531 -0.00439253 -0.00490114
304 30.35 0.01 0.0173043 0.0180899 0.0107158 -0.00500385 -0.0040717 -0.00485693
305 30.45 0.02 0.02532 0.0175571 0.0129503 -0.0037615 -0.00414235 -0.00417137
306 30.55 0.00666667 0.0255646 0.020955 0.0100974 -0.00309742 -0.0055005 -0.00432452
307 30.65 0.0166667 0.00806866 0.0112336 0.0242353 -0.00288604 -0.00493699 -0.00396316
308 30.75 0.02 0.00852228 0.00763475 0.0154549 -0.00310467 -0.00388685 -0.00380604
309 30.85 0.0166667 0.053768 0.0160411 0.00957126 -0.00314149 -0.00304854 -0.00383922
310 30.95 0.0166667 0.0111007 0.0155456 0.0197515 -0.00231607 -0.00161322 -0.00383251
311 31.05 0.00666667 0.000940211 0.0109113 0.00600666 -0.00226125 -0.00166685 -0.00388846
312 31.15 0.01 0.00788331 0.0114278 0.0203677 -0.00228284 -0.0015974 -0.00365014
313 31.25 0.0133333 0.00709828 0.0169186 0.0209737 -0.0022768 -0.00156278 -0.00362052
314 31.35 0.00333333 0.00195436 0.000111734 0.00124829 -0.00219249 -0.00151472 -0.00358523
315 31.45 0.0166667 0.0126831 0.00195614 0.0220848 -0.00343291 -0.00370391 -0.00366488
316 31.55 0.0266667 0.0550702 0.0450808 0.0195331 -0.00506938 -0.00659348 -0.00326416
317 31.65 0.0133333 0.0369882 0.00374474 0.00498308 -0.0018111 -0.00142168 -0.00282781
318 31.75 0.02 0.0136234 0.00923956 0.0108758 -0.00231528 -0.00168566 -0.00305568
319 31.85 0.00333333 5.58351e-05 0.000384932 0.0118635 -0.00255501 -0.00175916 -0.00357612
320 31.95 0.0133333 0.0135323 0.0180481 0.0258149 -0.00147785 -0.00122142 -0.00362488
321 32.05 0.02 0.0169477 0.00583808 0.0081979 -0.00184341 0.0031148 -0.00378632
322 32.15 0.0133333 0.0142858 0.0103391 0.0230886 -0.00304573 -0.00326597 -0.00444629
323 32.25 0.0166667 0.00969628 0.00884549 0.0191893 -0.00318329 -0.0035279 -0.00455081
324 32.35 0.00666667 0.0109273 0.00679243 0.00811285 -0.00416541 -0.00468818 -0.00417492
325 32.45 0.00666667 0.0203387 0.00503525 0.00467372 -0.00392547 -0.00417861 -0.00408756
326 32.55 0.0166667 0.0134806 0.0164379 0.0106163 -0.00309966 -0.00255528 -0.00365531
327 32.65 0.01 0.0113339 0.022845 0.00473135 -0.00276611 -0.00150669 -0.00359226
328 32.75 0.00333333 9.14198e-05 0.00551928 0.00212752 -0.00141577 -0.00117911 -0.00318246
329 32.85 0.02 0.0300036 0.0105797 0.0170197 -0.00768226 -0.00416308 -0.00295453
330 32.95 0.0133333 0.00701524 0.00869179 0.00490768 -0.00157506 -0.00390318 -0.00228707
331 33.05 0 0 0 0 -0.00153474 -0.00380896 -0.00200402
332 33.15 0.02 0.0258331 0.0202697 0.0222941 -0.00134667 -0.00175825 -0.0015808
333 33.25 0.00333333 0.00155568 0.00283583 0.000739822 -0.00167894 -0.000517593 -0.00139966
334 33.35 0.01 0.00156774 0.00934483 0.00737285 -0.00168159 -0.000538993 -0.00146457
335 33.45 0.0133333 0.0122639 0.0055288 0.00582445 -0.00165942 -0.000714468 -0.00194269
