# Time-averaged data for fix fa
# TimeStep Number-of-rows
# Row c_pA[1] c_pA[2] c_pA[3] c_pA[4] c_pA[5] c_pA[6] c_pA[7] c_pA[8]
0 360
148 14.75 0.696429 0.579098 0.602819 0.577222 -1.13397 -1.09722 -0.68741
149 14.85 0.721429 0.560023 0.716521 0.551183 -1.1109 -1.05731 -0.759548
150 14.95 0.642857 0.541972 0.531067 0.483304 -1.00795 -1.18916 -0.686119
151 15.05 0.775 0.735435 0.685442 0.693359 -0.743255 -1.09452 -0.705994
152 15.15 0.796429 0.678047 0.707191 0.652254 -0.95647 -0.856821 -0.747451
153 15.25 0.807143 0.684365 0.639543 0.541853 -1.13762 -0.878868 -0.7888
154 15.35 0.725 0.677966 0.503297 0.45716 -0.855862 -0.782338 -0.835707
155 15.45 0.8 0.693829 0.682467 0.804834 -0.912977 -0.445261 -0.870625
156 15.55 0.775 0.742932 0.638241 0.710326 -1.18257 -0.414759 -0.975059
157 15.65 0.692857 0.58959 0.622161 0.410703 -1.00849 -0.927855 -1.02263
158 15.75 0.739286 0.531684 0.634278 0.731631 -0.574426 -0.523965 -0.883878
159 15.85 0.732143 0.652621 0.610425 0.678429 -0.391192 -0.800077 -0.910832
160 15.95 0.703571 0.731773 0.608462 0.607095 -1.04141 -1.05749 -1.01193
161 16.05 0.807143 0.670839 0.782424 0.771289 -1.14388 -1.0411 -1.00316
162 16.15 0.7 0.638514 0.670004 0.57522 -1.14016 -1.10538 -0.907413
163 16.25 0.728571 0.652742 0.703139 0.679118 -0.92688 -1.33822 -0.895911
164 16.35 0.832143 0.743717 0.712988 0.760626 -0.742694 -0.416851 -0.882419
165 16.45 0.739286 0.63078 0.664299 0.591009 -0.0572546 -0.781761 -0.892273
166 16.55 0.832143 0.68781 0.728549 0.79776 -0.598643 -0.76009 -0.792093
167 16.65 0.682143 0.616456 0.700709 0.560043 -0.813833 -0.976945 -0.737322
168 16.75 0.7 0.560413 0.646632 0.595855 -1.17458 -0.649842 -0.85838
169 16.85 0.710714 0.538863 0.560019 0.538189 -0.425224 -0.725182 -0.889978
170 16.95 0.746429 0.61491 0.6466 0.613216 -0.590735 -0.876518 -0.803781
171 17.05 0.778571 0.69195 0.633234 0.584295 -0.783677 -0.578754 -0.828094
172 17.15 0.735714 0.556703 0.46259 0.61857 -0.989703 -0.773777 -0.803248
173 17.25 0.764286 0.61475 0.627134 0.63474 -1.04491 -0.802418 -0.799495
174 17.35 0.782143 0.622333 0.739665 0.754404 -1.10662 -0.840757 -0.755359
175 17.45 0.782143 0.625408 0.608938 0.701769 -1.19491 -0.635128 -0.693631
176 17.55 0.796429 0.685076 0.73789 0.661729 -0.71193 -0.869544 -0.701296
177 17.65 0.660714 0.49615 0.569483 0.583582 -0.940803 -0.671685 -0.717549
178 17.75 0.764286 0.551048 0.62422 0.658286 -0.835615 -0.60639 -0.642302
179 17.85 0.817857 0.693319 0.663457 0.663635 -0.555387 -0.91834 -0.64526
180 17.95 0.653571 0.500609 0.572457 0.505895 -0.524356 -1.12374 -0.713174
181 18.05 0.853571 0.657344 0.708986 0.66288 -0.758422 -0.90872 -0.7511
182 18.15 0.732143 0.674657 0.708368 0.697525 -0.719422 -1.27918 -0.79484
183 18.25 0.728571 0.669667 0.54822 0.555696 -1.06876 -1.38147 -0.858143
184 18.35 0.735714 0.503158 0.654767 0.637103 -1.11514 -1.38011 -0.864081
185 18.45 0.721429 0.642101 0.609495 0.703244 -0.910246 -0.810978 -0.814178
186 18.55 0.782143 0.630083 0.702352 0.500022 -1.04833 -1.09453 -0.804146
187 18.65 0.707143 0.640635 0.587761 0.660927 -1.12615 -0.708393 -0.735132
188 18.75 0.717857 0.588221 0.606289 0.541219 -1.34475 -1.01747 -0.739356
189 18.85 0.867857 0.829321 0.680771 0.794306 -1.16724 -0.8533 -0.674627
190 18.95 0.775 0.683946 0.667264 0.57295 -1.15223 -0.75381 -0.736912
191 19.05 0.714286 0.557653 0.677261 0.725197 -0.950316 -0.943947 -0.813546
192 19.15 0.685714 0.62065 0.575295 0.580817 -1.22413 -0.599634 -0.797197
193 19.25 0.764286 0.608871 0.614316 0.565991 -1.00453 -0.917159 -0.752418
194 19.35 0.757143 0.703515 0.679881 0.633316 -0.628188 -1.26381 -0.781827
195 19.45 0.735714 0.599721 0.509714 0.658666 -0.719217 -0.767682 -0.827605
196 19.55 0.714286 0.626021 0.728252 0.523792 -0.562323 -0.696626 -0.955186
197 19.65 0.8 0.730256 0.589472 0.777199 -0.957028 -1.06262 -1.08117
198 19.75 0.764286 0.595279 0.722464 0.628487 -0.851679 -0.916174 -0.985985
199 19.85 0.75 0.549669 0.582239 0.653411 -1.22594 -0.895476 -0.955388
200 19.95 0.753571 0.646676 0.634179 0.639294 -0.508052 -0.766528 -0.952174
201 20.05 0.732143 0.592047 0.506152 0.616662 -0.649207 -0.68585 -1.00331
202 20.15 0.775 0.597495 0.710836 0.687549 -0.819879 -1.00353 -0.978209
203 20.25 0.742857 0.592806 0.683149 0.496819 -0.978652 -1.14462 -0.967847
204 20.35 0.692857 0.442276 0.539937 0.574497 -0.926119 -0.780444 -0.933366
205 20.45 0.728571 0.627174 0.552059 0.672134 -0.757431 -0.543439 -0.846285
206 20.55 0.8 0.652236 0.658266 0.706779 -0.595659 -0.657407 -0.810929
207 20.65 0.825 0.776141 0.737043 0.82599 -0.674993 -1.08295 -0.862966
208 20.75 0.753571 0.531158 0.712691 0.582302 -0.793049 -0.829022 -0.81158
209 20.85 0.732143 0.63285 0.665216 0.664373 -0.787443 -0.883121 -0.666212
210 20.95 0.707143 0.669214 0.644655 0.658893 -0.711108 -0.492285 -0.612324
211 21.05 0.75 0.59668 0.686026 0.634294 -0.64684 -0.276583 -0.622669
212 21.15 0.785714 0.745008 0.644066 0.726135 -0.372752 -0.682143 -0.557546
213 21.25 0.682143 0.58522 0.620691 0.498528 -0.939978 -0.916526 -0.589655
214 21.35 0.853571 0.741614 0.733471 0.668334 -0.847625 -0.84251 -0.598709
215 21.45 0.825 0.719673 0.663676 0.718165 -1.2669 -1.11529 -0.633221
216 21.55 0.767857 0.776601 0.640495 0.619631 -0.780499 -0.243412 -0.684885
217 21.65 0.692857 0.633088 0.551322 0.542053 -0.863077 -0.583818 -0.6931
218 21.75 0.742857 0.632153 0.539417 0.624542 -0.706979 -0.805024 -0.667542
219 21.85 0.682143 0.647263 0.594517 0.516261 -0.669761 -0.831389 -0.693069
220 21.95 0.753571 0.566136 0.620643 0.585988 -0.884477 -1.05201 -0.731807
221 22.05 0.732143 0.548242 0.593897 0.647221 -1.08555 -0.890136 -0.753266
222 22.15 0.814286 0.766828 0.672178 0.683338 -0.746634 -0.522712 -0.821309
223 22.25 0.728571 0.625849 0.623011 0.553082 -0.464352 -0.703771 -0.794623
224 22.35 0.685714 0.628823 0.635977 0.534857 -0.483325 -0.693388 -0.741379
225 22.45 0.807143 0.61851 0.625093 0.757128 -1.08112 -0.899076 -0.85112
226 22.55 0.725 0.652001 0.728405 0.585804 -0.955578 -1.23631 -0.970184
227 22.65 0.796429 0.67882 0.764445 0.678719 -1.12769 -1.42408 -1.0309
228 22.75 0.725 0.590463 0.656766 0.561245 -1.24169 -1.30737 -0.971093
229 22.85 0.725 0.678746 0.629893 0.620088 -1.0082 -0.910081 -0.927009
230 22.95 0.7 0.563252 0.60411 0.649338 -0.897565 -0.989586 -0.914026
231 23.05 0.753571 0.742125 0.567411 0.616106 -0.756585 -0.812997 -0.94028
232 23.15 0.703571 0.628044 0.695618 0.484499 -1.24895 -0.592729 -0.985682
233 23.25 0.728571 0.710403 0.742165 0.570731 -0.518467 -0.716673 -0.919779
234 23.35 0.775 0.685249 0.570193 0.641018 -0.746179 -1.37203 -0.935325
235 23.45 0.714286 0.680132 0.621299 0.654525 -0.774044 -1.31472 -0.948981
236 23.55 0.778571 0.596961 0.684463 0.689375 -1.06992 -1.33494 -0.91158
237 23.65 0.7 0.685981 0.646664 0.680542 -0.85039 -0.799554 -0.9265
238 23.75 0.671429 0.651534 0.614064 0.679435 -1.19954 -1.24117 -0.942143
239 23.85 0.8 0.613155 0.623881 0.725244 -0.931344 -1.36872 -0.893099
240 23.95 0.717857 0.563008 0.617741 0.587514 -0.906753 -0.519124 -0.835064
241 24.05 0.757143 0.671767 0.718048 0.595273 -0.463092 -0.75817 -0.742037
242 24.15 0.7 0.573093 0.635922 0.628049 -0.254062 -0.83382 -0.749271
243 24.25 0.714286 0.650456 0.623097 0.746407 -0.924708 -0.906765 -0.689709
244 24.35 0.807143 0.683936 0.70059 0.567538 -0.887445 -0.585398 -0.619294
245 24.45 0.642857 0.461001 0.525923 0.672061 -0.79126 -0.679778 -0.563089
246 24.55 0.657143 0.471697 0.551735 0.531095 -0.973222 -1.08547 -0.536176
247 24.65 0.721429 0.559045 0.570466 0.600262 -0.92797 -0.969731 -0.528389
248 24.75 0.696429 0.642076 0.611341 0.57106 -1.05011 -0.770191 -0.508718
249 24.85 0.760714 0.628105 0.602133 0.72028 -1.19057 -1.08373 -0.548631
250 24.95 0.764286 0.569337 0.602215 0.658251 -1.06981 -1.31722 -0.519465
251 25.05 0.785714 0.680336 0.738339 0.735516 -1.34075 -1.16572 -0.532757
252 25.15 0.682143 0.648467 0.583813 0.703342 -1.38497 -0.797883 -0.560215
253 25.25 0.55 0.495348 0.496267 0.425264 -1.23956 -0.99142 -0.557614
254 25.35 0.571429 0.518543 0.587535 0.473984 -1.10916 -1.10574 -0.599045
255 25.45 0.582143 0.493371 0.464019 0.557551 -1.04947 -1.04648 -0.571569
256 25.55 0.6 0.417873 0.437394 0.496145 -0.991556 -0.761313 -0.527868
257 25.65 0.628571 0.359481 0.522696 0.500189 -1.00528 -1.11821 -0.517025
258 25.75 0.578571 0.530286 0.436663 0.594008 -0.94065 -1.10371 -0.528466
259 25.85 0.553571 0.499795 0.482676 0.431334 -0.883204 -1.0041 -0.507711
260 25.95 0.467857 0.44182 0.369358 0.32965 -0.923997 -0.965192 -0.502869
261 26.05 0.514286 0.364357 0.344591 0.425095 -0.755274 -0.536154 -0.463567
262 26.15 0.467857 0.383877 0.401276 0.357054 -0.69243 -0.627802 -0.419413
263 26.25 0.396429 0.283931 0.308396 0.334468 -0.467552 -0.627151 -0.310888
264 26.35 0.328571 0.277976 0.281138 0.339877 -0.259982 -0.413756 -0.241473
265 26.45 0.342857 0.346806 0.394126 0.192703 -0.321489 -0.480798 -0.195838
266 26.55 0.303571 0.26588 0.20527 0.258461 -0.348215 -0.442547 -0.194389
267 26.65 0.246429 0.243583 0.21317 0.200256 -0.227545 -0.382585 -0.193242
268 26.75 0.178571 0.172926 0.152798 0.247096 -0.222781 -0.296459 -0.147599
269 26.85 0.167857 0.136787 0.146636 0.154477 -0.298388 -0.208796 -0.134966
270 26.95 0.207143 0.1256 0.136769 0.229728 -0.220419 -0.114345 -0.119643
271 27.05 0.153571 0.133309 0.0807037 0.130782 -0.160816 -0.107267 -0.109764
272 27.15 0.167857 0.128741 0.09478 0.17199 -0.0414611 -0.0815352 -0.0897995
273 27.25 0.146429 0.198274 0.11284 0.13532 -0.126363 -0.100909 -0.0581422
274 27.35 0.0857143 0.0597525 0.0593989 0.112295 -0.0755948 -0.0228586 -0.0506622
275 27.45 0.0857143 0.0577076 0.0639601 0.0928769 -0.0734246 -0.0408778 -0.0475868
276 27.55 0.0678571 0.0592674 0.0819011 0.0445712 -0.0544293 -0.0270688 -0.0331643
277 27.65 0.0535714 0.0473961 0.042621 0.0307936 -0.0411426 -0.0171685 -0.0233587
278 27.75 0.0607143 0.0515372 0.0526727 0.0319332 -0.0363122 -0.0168167 -0.0193823
279 27.85 0.0321429 0.0349404 0.017476 0.0297536 0.0181678 -0.0107414 -0.0163409
280 27.95 0.0464286 0.0418625 0.0229421 0.0567334 -0.0104454 -0.0171594 -0.0205036
281 28.05 0.0357143 0.039549 0.0242959 0.0267241 -0.00341908 -0.00757153 -0.0267381
282 28.15 0.025 0.0189987 0.0196175 0.00866483 -0.0124411 -0.00797334 -0.0231933
283 28.25 0.0357143 0.0223577 0.0331684 0.0294621 -0.00854402 -0.00982316 -0.0186987
284 28.35 0.0321429 0.0352903 0.0359489 0.0352435 -0.00674186 -0.00646054 -0.0139649
285 28.45 0.0178571 0.0124581 0.0181691 0.0230131 -0.00539562 -0.00572435 -0.0113532
286 28.55 0.0178571 0.00790307 0.00575082 0.0110213 -0.00383284 -0.00381821 -0.00874376
287 28.65 0.0178571 0.0169134 0.0331912 0.0149089 -0.00328353 -0.00214591 -0.00728362
288 28.75 0.025 0.026254 0.00818996 0.0197124 -0.00286162 -0.00414581 -0.00731263
289 28.85 0.0214286 0.0155786 0.00845519 0.0123554 -0.00232356 -0.00441063 -0.00677998
290 28.95 0.0142857 0.00829018 0.0259436 0.014886 -0.00168936 -0.00405443 -0.00545884
291 29.05 0.0142857 0.004389 0.00261641 0.00849362 -0.00181284 -0.00390133 -0.00518524
292 29.15 0.0178571 0.00866699 0.00603731 0.0225275 -0.00219143 -0.00452297 -0.00590054
293 29.25 0.00714286 0.000275853 0.0031357 0.00311446 -0.00194995 -0.00240079 -0.00493087
294 29.35 0.00714286 0.000843957 0.000171345 0.00150009 -0.00187636 -0.00154557 -0.00446892
295 29.45 0.0178571 0.0259211 0.0143645 0.00780445 -0.00174884 -0.00147935 -0.00429725
296 29.55 0.0214286 0.0178478 0.0247232 0.0136957 -0.00177659 -0.00139225 -0.00413325
297 29.65 0.00357143 0.000890815 0.00432017 0.000124461 -0.00146285 -0.00123225 -0.00402521
298 29.75 0.0107143 0.0189089 0.00524907 0.0154776 -0.00143117 -0.00124468 -0.00398869
299 29.85 0.0107143 0.00675643 0.0156384 0.0129246 -0.00242703 -0.00125134 -0.00362182
300 29.95 0.0142857 0.0136709 0.00189109 0.0048764 -0.00397618 -0.00123086 -0.00306836
301 30.05 0.0214286 0.00783664 0.0198275 0.0203063 -0.0115366 -0.00277245 -0.00287613
302 30.15 0.00357143 0.00352692 4.5715e-05 0.00630905 -0.000935231 -0.00247576 -0.00262261
303 30.25 0.0214286 0.0223511 0.00808428 0.0193208 -0.00149235 -0.00337593 -0.00275842
304 30.35 0.00714286 0.00556979 0.00796819 0.00241823 -0.00203224 -0.00378831 -0.00260053
305 30.45 0.0107143 0.013391 0.00406379 0.00121775 -0.00240226 -0.00663928 -0.00273686
306 30.55 0.025 0.0286347 0.00485973 0.0587511 -0.00146898 -0.00520613 -0.00252554
307 30.65 0.0142857 0.0115717 0.00146391 0.013807 -0.00125317 -0.00508547 -0.0024833
308 30.75 0.0178571 0.0241609 0.0101393 0.00364438 -0.0011748 -0.00268265 -0.00251282
309 30.85 0.0214286 0.0263918 0.031967 0.0103082 0.00218609 -0.00176977 -0.00248531
310 30.95 0.025 0.0190699 0.0258467 0.0570775 -0.00152347 -0.00280387 -0.00267638
311 31.05 0.0285714 0.0275636 0.0236757 0.0197004 -0.0099629 -0.000404426 -0.00260478
312 31.15 0.00357143 0.00210368 0.00108729 0.00157169 -0.00227656 0.00213553 -0.00295944
313 31.25 0.0321429 0.0315539 0.0131515 0.0163662 -0.000946282 9.86269e-05 -0.00338621
314 31.35 0.0285714 0.0231965 0.0294453 0.00863235 -0.00609791 -0.00794831 -0.00515741
315 31.45 0.0321429 0.0478123 0.00645306 0.00674905 -0.0118105 -0.0104975 -0.00502932
316 31.55 0.025 0.0212081 0.0119649 0.0164884 -0.00778689 -0.00946463 -0.00532467
317 31.65 0.025 0.00656778 0.0139225 0.0137853 -0.0100784 -0.00807729 -0.00537204
318 31.75 0.0285714 0.0107148 0.0521988 0.00700212 -0.00918906 -0.00605464 -0.00593659
319 31.85 0.0142857 0.00424413 0.00720229 0.00689087 -0.00958604 -0.00493305 -0.00587249
320 31.95 0.0214286 0.0297268 0.0227816 0.00163956 -0.00402599 -0.00608288 -0.00471509
321 32.05 0.0178571 0.0303145 0.0107472 0.00656794 -0.00166842 -0.00402778 -0.00363007
322 32.15 0.0178571 0.00645162 0.0129307 0.00408644 -0.000754361 -0.0012257 -0.00330953
323 32.25 0.0142857 0.0162217 0.0126785 0.00541669 -0.000754499 -0.00117123 -0.00333213
324 32.35 0.0142857 0.00530103 0.0130248 0.00677491 -0.00117648 -0.0012303 -0.00348831
325 32.45 0.00357143 0.00092417 0.00279153 0.00605225 -0.00156155 -0.00142513 -0.00361279
326 32.55 0.0214286 0.0327442 0.00867372 0.0169718 -0.00180271 -0.0016204 -0.0037181
327 32.65 0.0142857 0.0146928 0.00626911 0.00148029 -0.00203401 -0.00127473 -0.00327329
328 32.75 0.0392857 0.0278379 0.0414613 0.0309094 -0.0023984 -0.00154756 -0.00288249
329 32.85 0.0214286 0.0168701 0.0216685 0.0117166 -0.00147176 -0.00175329 -0.00368159
330 32.95 0.0107143 0.0101282 0.00497034 0.00665061 -0.0015097 -0.00191163 -0.00374514
331 33.05 0.0142857 0.00965704 0.00151166 0.00721707 -0.00136873 -0.00205306 -0.00365491
332 33.15 0.0107143 0.009016 0.00308482 0.00322075 -0.00193798 -0.00195518 -0.00338364
333 33.25 0.0178571 0.0245439 0.0161363 0.0243045 -0.0033198 -0.00222311 -0.00356085
334 33.35 0.0142857 0.00236418 0.00810664 0.012501 -0.00381912 -0.00502944 -0.00411429
335 33.45 0.00714286 0.00797557 0.00344819 0.0426433 -0.0033887 -0.00678373 -0.00398401
336 33.55 0.0214286 0.0136707 0.0116462 0.014427 -0.00260572 -0.00278531 -0.00394534
337 33.65 0.00714286 0.000187216 0.000930729 0.000322976 -0.00410844 -0.00484175 -0.00378184
338 33.75 0.0285714 0.0193451 0.0377828 0.0117141 -0.0114499 -0.00732616 -0.0036246
339 33.85 0.0142857 0.00143715 0.00935107 0.00873549 -0.0035176 -0.00261661 -0.00339462
340 33.95 0.0107143 0.005561 0.00865052 0.00758026 -0.00357158 -0.00324108 -0.00339378
341 34.05 0.0107143 0.00528719 0.00621807 0.0109726 -0.00322653 -0.00321514 -0.00319103
342 34.15 0.0142857 0.00302283 0.00530645 0.00491019 -0.00555247 -0.00315905 -0.00282204
343 34.25 0.0142857 0.0141846 0.00568423 0.00430848 -0.00473997 -0.00230146 -0.00278404
344 34.35 0.0142857 0.008413 0.00189916 0.00317144 -0.0121976 -0.00334661 -0.0026827
345 34.45 0.0107143 0.00218765 0.00789959 0.00388598 -0.00418921 -0.00295528 -0.00269841
346 34.55 0.0107143 0.00143827 0.00355901 0.0134363 -0.00484894 -0.00352101 -0.00265243
347 34.65 0.0214286 0.00941876 0.0255946 0.00902195 -0.00277875 -0.00316687 -0.00238205
348 34.75 0.0321429 0.0118205 0.0207379 0.046821 0.00148805 -0.00135783 -0.00131041
349 34.85 0.00714286 0.00281394 0.00185338 0.00195664 0.00247739 0.000510004 -0.000557399
350 34.95 0.0321429 0.0157739 0.0201751 0.0117642 0.002335 0.000150542 -0.00126526
351 35.05 0.0428571 0.0189854 0.026198 0.00366692 0.00283472 -0.00157768 -0.00110927
352 35.15 0.0178571 0.00440297 0.0110991 0.0144708 -0.00116437 -0.00332233 -0.000177335
353 35.25 0.00357143 7.25274e-05 0.00406672 0.00012482 -0.00409079 -0.00338687 -0.000585993
354 35.35 0.025 0.0119346 0.00327127 0.0292724 -0.00432747 -0.00353301 -0.000730469
355 35.45 0.0285714 0.00919836 0.0159707 0.0291084 -0.00214571 -0.00149553 -0.000150927
356 35.55 0.0321429 0.00884795 0.0177675 0.0190241 0.00090272 -0.000761226 0.000371421
357 35.65 0.0285714 0.0150581 0.0221143 0.0269216 0.000841677 -0.000351606 -0.000276721
358 35.75 0.0178571 0.00782009 0.0148334 0.00752853 0.000196151 -0.000678045 -0.00176994
359 35.85 0.00357143 0.0027892 0.00207374 4.94643e-05 -0.00119595 -0.00110989 -0.00368781
360 35.95 0.0428571 0.0157268 0.0362234 0.00199895 0.000161651 -0.00261456 -0.00391872
8400 360
1 0.05 0.0137931 0.00559881 0.00557644 0.00348436 0.000104835 -0.00333599 -0.0043961
2 0.15 0.0172414 0.0141193 0.0065546 0.00584802 -0.000257233 -0.00368209 -0.0046999
3 0.25 0.0172414 0.0052078 0.00598272 0.00190058 -0.00153674 -0.00472109 -0.00533656
4 0.35 0.0206897 0.00630808 0.00370955 0.000341591 -0.00132619 -0.00430587 -0.00474045
5 0.45 0.0137931 0.00657458 0.00387341 0.0289512 -0.00126377 -0.00400078 -0.00453054
6 0.55 0.0103448 0.00878917 0.00437248 0.0338143 -0.00139476 -0.00391256 -0.00423081
7 0.65 0.0103448 0.00487849 0.00971211 0.00840348 -0.00243512 -0.00486025 -0.00402939
8 0.75 0.0206897 0.00729725 0.0155267 0.0130096 -0.00157416 -0.0045846 -0.00400379
9 0.85 0.00344828 0.00405573 0.000176079 0.012587 -0.00113586 -0.00437677 -0.00342464
10 0.95 0.0275862 0.00831768 0.00921821 0.00958575 -0.00230243 -0.00301447 -0.00244063
11 1.05 0.00689655 0.000296282 0.00220415 0.000275253 -0.00239237 -0.00155686 -0.00163988
12 1.15 0.0137931 0.0118778 0.0048252 0.0139026 -0.00068373 -0.00117537 -0.0019179
13 1.25 0.0137931 0.00517033 0.00544061 0.00355302 -0.000840135 -0.0010745 -0.00206295
14 1.35 0.0172414 0.00302686 0.0107896 0.023257 -0.00100867 -0.00127544 -0.00220741
15 1.45 0.0137931 0.0031071 0.0128326 0.0032651 -0.00101244 -0.00136325 -0.00244783
16 1.55 0.0137931 0.00689543 0.00504638 0.00755775 -0.00103777 -0.00164978 -0.00241046
17 1.65 0.00689655 0.000813819 0.00685175 0.000184036 -0.000902901 -0.000782578 -0.00195278
18 1.75 0.0103448 0.00853915 0.00168409 0.0138051 -0.00159074 -0.000882971 -0.00283187
19 1.85 0.00689655 0.00182572 0.00736405 0.00259046 -0.00186178 -0.00113482 -0.00289799
20 1.95 0.0103448 0.000127135 0.00462792 0.00380748 -0.00180279 -0.00112011 -0.00285785
21 2.05 0.0172414 0.00197966 0.00646415 0.00569439 -0.00117941 -0.00070008 -0.00254963
22 2.15 0.00344828 6.79981e-05 0.00454798 0.00119295 -0.000881438 -0.000620127 -0.00204715
23 2.25 0.00689655 0.00690826 0.00164909 0.0166163 -0.000885582 -0.000623661 -0.00204668
24 2.35 0.00689655 0.00412355 0.0107243 0.0141085 -0.000879423 -0.000564889 -0.00193505
25 2.45 0.0172414 0.00442432 0.00878503 0.0427887 -0.000568049 -0.000336668 -0.00125108
26 2.55 0.00689655 0.00261375 0.00356526 0.00253294 -0.000388487 -0.000431481 -0.00120748
27 2.65 0.00689655 3.5122e-06 0.00251348 0.00528592 -0.00038416 -0.000427818 -0.00118789
28 2.75 0.0103448 0.00630068 0.00262512 0.0155453 -0.000864892 -0.000419957 -0.00120354
29 2.85 0.0172414 0.00557281 0.0103884 0.014493 -0.00281481 -0.00037518 -0.000763922
30 2.95 0.00344828 5.01463e-05 0.00152906 0.00844323 -0.00189071 -0.000348579 -0.000496843
31 3.05 0.0103448 0.00633448 0.00325285 0.00262794 -0.00246598 -0.000300644 -0.000723446
32 3.15 0.00689655 7.34238e-05 0.00198063 0.00771326 -0.00115986 -0.000215686 -0.000684741
33 3.25 0.00344828 0.000312911 0.00155532 0.00165632 -0.00115521 -0.000212345 -0.000681538
34 3.35 0.00689655 0.00407254 0.00117858 0.029577 -0.00116521 -0.000219961 -0.000694296
35 3.45 0.00689655 0.00196213 0.00619848 0.00408154 -0.000438399 7.82264e-05 0.00171831
36 3.55 0.00689655 0.00280324 0.00728602 0.00357615 0.00184354 0.00102509 0.00928429
37 3.65 0.00344828 3.33118e-06 0.00274811 0.00246001 0.00184141 0.00102913 0.0092826
38 3.75 0.00689655 0.0038867 0.00422336 0.00354454 0.00257138 0.00106933 0.00956938
39 3.85 0.00689655 0.00591813 0.0087933 0.0115135 0.00283787 0.000910089 0.0096286
40 3.95 0 0 0 0 0.00283331 -0.000208652 0.00933895
41 4.05 0.00344828 8.07562e-06 0.00211609 0.00267145 0.00282766 -0.000214301 0.0093383
42 4.15 0.0103448 0.00514682 0.00729361 0.0172158 0.0164946 0.000948176 0.00935664
43 4.25 0.00689655 0.00413668 0.00378278 0.00860625 0.00279376 -0.000229134 0.00927378
44 4.35 0.00689655 0.00582767 0.00228211 0.0120851 -0.000159175 -0.00142879 -0.000685443
45 4.45 0.00344828 0.00196016 0.0206102 0.000344939 -0.000144254 -0.000422231 -0.000439302
46 4.55 0.0103448 0.00603928 0.00936278 0.00551831 -0.000160532 -0.000142403 -0.000390483
47 4.65 0 0 0 0 -0.000154211 -0.000145801 -0.000437385
48 4.75 0.0103448 0.00486167 0.00805387 0.0040882 0.00162715 0.00521097 0.00349128
49 4.85 0.0103448 0.00581032 0.00633697 0.0271535 0.0028572 0.00884825 0.00605635
50 4.95 0.0137931 0.00400204 0.00608615 0.0136452 0.00270519 0.00859299 0.00570087
51 5.05 0.00344828 1.34417e-08 1.16007e-07 0.00327046 0.00233594 0.00828194 0.00523588
52 5.15 0.00689655 0.00203495 0.00257793 0.00309421 0.00232104 0.00826487 0.00523425
53 5.25 0.0137931 0.00241521 0.00603971 0.00219655 0.00227708 0.00821534 0.0052026
54 5.35 0.00344828 0.000269716 0.00733907 0.00392045 -4.49571e-05 0.00141052 0.000250161
55 5.45 0.00689655 0.000699726 0.00802391 0.00111915 -0.000880372 -0.00103652 -0.00154965
56 5.55 0.00689655 0.00399952 0.0048066 0.00301157 -0.000917094 -0.00115414 -0.00164029
57 5.65 0 0 0 0 -0.000913939 -0.00115116 -0.00165286
58 5.75 0.00689655 0.00326888 0.00387609 0.00320031 -0.000921671 -0.00116932 -0.00165111
59 5.85 0.0172414 0.00882882 0.0160761 0.0197051 -0.000890031 -0.00153875 -0.00129627
60 5.95 0.0172414 0.00884467 0.00786648 0.0173415 -0.000764311 -0.00138829 -0.000615716
61 6.05 0.00344828 0.00259393 0.00140112 0.00282627 0.000296588 -0.00131566 0.00356932
62 6.15 0.0206897 0.00526199 0.00978038 0.0144864 0.000151319 -0.00140325 0.00339968
63 6.25 0.0310345 0.0196799 0.0109024 0.0518397 0.001335 -0.00244831 0.00304248
64 6.35 0.0172414 0.0153676 0.00170948 0.0284422 0.0120356 -0.000774705 0.00302216
65 6.45 0.00689655 0.00309457 6.03508e-05 0.000405078 0.0125781 2.4346e-05 0.00269195
66 6.55 0.00689655 0.00502657 0.00827566 0.00644293 0.0107126 0.00107134 0.00280972
67 6.65 0.00344828 0.00265046 0.00274021 0.00298856 0.00225304 0.00653868 0.00373713
68 6.75 0.0241379 0.0121749 0.0108334 0.019156 0.00215942 0.00633275 0.00328726
69 6.85 0.0137931 0.00833108 0.0023293 0.00472065 0.0015711 0.00608219 0.00144778
70 6.95 0.00689655 0.00577946 0.00226586 0.00319061 0.00519852 0.00752151 -0.00237783
71 7.05 0.0172414 0.00949657 0.00925326 0.0165406 0.00486113 0.00572959 -0.00394376
72 7.15 0.0206897 0.0276404 0.0141194 0.00460541 -0.00256976 0.000343503 -0.007034
73 7.25 0.0344828 0.0188195 0.0171207 0.0145387 -0.00708977 -0.00389254 -0.0095771
74 7.35 0.0172414 0.0186132 0.0114547 0.0132754 -0.0107716 -0.0138652 -0.0131429
75 7.45 0.0275862 0.00979428 0.00704438 0.0145577 -0.0074545 -0.0118403 -0.0140609
76 7.55 0.0172414 0.00756479 0.00717478 0.00296857 -0.00359867 -0.0117518 -0.0157832
77 7.65 0.0310345 0.0287199 0.0292868 0.047622 -0.014697 -0.0193157 -0.0182207
78 7.75 0.0689655 0.064391 0.0588673 0.0558014 -0.0169711 -0.0253999 -0.0278274
79 7.85 0.0413793 0.039673 0.00967319 0.0249731 -0.0338355 -0.0296981 -0.038248
80 7.95 0.0655172 0.0624367 0.0507689 0.0537566 -0.0446458 -0.0476624 -0.046588
