# Time-averaged data for fix fa
# TimeStep Number-of-rows
# Row c_pA[1] c_pA[2] c_pA[3] c_pA[4] c_pA[5] c_pA[6] c_pA[7] c_pA[8]
0 360
50 4.95 0.0028169 0.00264388 0.00322343 0.0050222 0.000688507 0.00352724 0.0032282
51 5.05 0.00422535 0.00566204 0.000755046 0.00158757 0.000613558 0.00341515 0.00318558
52 5.15 0.00704225 0.00399324 0.00198839 0.00261973 0.000824541 0.00344667 0.00318748
53 5.25 0.0183099 0.00509163 0.0102316 0.0120837 0.00100011 0.00341245 0.00310045
54 5.35 0.0126761 0.00581399 0.00737927 0.0111439 -0.00085208 -0.000131571 0.000637717
55 5.45 0.00704225 0.00379279 0.00316739 0.00742944 -0.00127868 -0.00115548 -0.000123786
56 5.55 0.00422535 0.00245754 0.00210607 0.00131683 -0.00127011 -0.00118666 -0.000164731
57 5.65 0.00422535 0.000293583 0.00313975 0.00235337 -0.000645662 -0.00102739 -0.00111917
58 5.75 0.0126761 0.00485298 0.00306926 0.0162975 -0.000764299 -0.00102309 -0.00135311
59 5.85 0.0126761 0.00989969 0.0109089 0.0192692 -0.00114992 -0.00113554 -0.00172432
60 5.95 0.00985915 0.00569621 0.00382913 0.0111987 -0.00104773 -0.00163923 -0.00148665
61 6.05 0.0084507 0.0042213 0.00391296 0.00282528 -0.000617311 -0.00116191 0.000117382
62 6.15 0.015493 0.00858209 0.00590699 0.00586285 -0.001259 -0.0013473 -3.31274e-05
63 6.25 0.015493 0.00786693 0.00564702 0.0302412 -0.00228273 -0.00177911 -0.000451171
64 6.35 0.0169014 0.00831366 0.0101606 0.0211157 -0.00183289 -0.00144778 -0.00120928
65 6.45 0.00704225 0.00191874 0.00120942 0.00652291 -0.00117515 -0.0010391 -0.00146754
66 6.55 0.00985915 0.00808823 0.00492258 0.00291405 -0.000698969 -0.000334496 -0.00107708
67 6.65 0.00704225 0.00627246 0.00372857 0.00327981 0.000384749 0.00212283 -0.000221008
68 6.75 0.0183099 0.0120041 0.00991295 0.0151616 7.31616e-05 0.00179762 -0.000624909
69 6.85 0.0112676 0.0105632 0.00188239 0.00424628 -0.000399755 0.00141254 -0.0015379
70 6.95 0.0084507 0.0059604 0.00417354 0.00399884 -0.00013609 0.00138172 -0.00340205
71 7.05 0.0140845 0.0103547 0.00607111 0.00967319 0.000772352 0.000428086 -0.00445799
72 7.15 0.0140845 0.00727083 0.00564288 0.0123627 -0.00130205 -0.00164473 -0.00551536
73 7.25 0.0295775 0.0250884 0.010163 0.017042 0.000210856 -0.00237028 -0.003238
74 7.35 0.0267606 0.0101943 0.0201541 0.0194676 -0.00231155 -0.00804335 -0.00510178
75 7.45 0.0253521 0.0162442 0.0129465 0.0125079 0.00119678 -0.00462245 -0.00715816
76 7.55 0.0239437 0.0216997 0.010788 0.00897483 0.00684812 -0.00561145 -0.00755462
77 7.65 0.0211268 0.0082156 0.0146424 0.0246112 -0.00183901 -0.0119499 -0.011149
78 7.75 0.0422535 0.033148 0.0464122 0.0232249 -0.00945415 -0.018375 -0.0184551
79 7.85 0.0464789 0.0348146 0.0295376 0.0245676 -0.0133633 -0.024948 -0.0255797
80 7.95 0.0577465 0.047581 0.0329291 0.0436914 -0.0254237 -0.0333327 -0.0315978
81 8.05 0.0535211 0.0304296 0.0416913 0.0427274 -0.032691 -0.0404151 -0.0406066
82 8.15 0.0676056 0.0526947 0.0355241 0.0501574 -0.0312117 -0.0441523 -0.0429815
83 8.25 0.0661972 0.0497983 0.0518526 0.0647992 -0.0514621 -0.062778 -0.0506065
84 8.35 0.0647887 0.0732277 0.0516012 0.0598416 -0.0466025 -0.0418507 -0.0557024
85 8.45 0.102817 0.0892501 0.0739241 0.0711815 -0.0483678 -0.0802091 -0.0611925
86 8.55 0.128169 0.113219 0.105152 0.105298 -0.0363643 -0.0770523 -0.0785041
87 8.65 0.121127 0.0666143 0.0950902 0.135645 -0.0878907 -0.109721 -0.104412
88 8.75 0.143662 0.11613 0.0906447 0.123982 -0.0991287 -0.110685 -0.123246
89 8.85 0.138028 0.101168 0.0984335 0.0879574 -0.134469 -0.103305 -0.139844
90 8.95 0.178873 0.199687 0.154764 0.130137 -0.191742 -0.142624 -0.16411
91 9.05 0.192958 0.147304 0.200869 0.176448 -0.1989 -0.177687 -0.190503
92 9.15 0.208451 0.185755 0.181945 0.183144 -0.208885 -0.257952 -0.228215
93 9.25 0.259155 0.229234 0.269187 0.191916 -0.323024 -0.330302 -0.259217
94 9.35 0.277465 0.251831 0.213043 0.271279 -0.331677 -0.395236 -0.286592
95 9.45 0.319718 0.275408 0.248145 0.305346 -0.357231 -0.406296 -0.323573
96 9.55 0.308451 0.280741 0.282129 0.258679 -0.352788 -0.442994 -0.372508
97 9.65 0.388732 0.339835 0.35806 0.300882 -0.473288 -0.483981 -0.411499
98 9.75 0.394366 0.325878 0.382519 0.356435 -0.543152 -0.520335 -0.432952
99 9.85 0.461972 0.419848 0.406622 0.399238 -0.702238 -0.65706 -0.462172
100 9.95 0.46338 0.374556 0.340709 0.37049 -0.67067 -0.777359 -0.463954
101 10.05 0.477465 0.435423 0.396622 0.440685 -0.699032 -0.794337 -0.450215
102 10.15 0.5 0.428679 0.456076 0.408962 -0.718488 -0.852395 -0.445434
103 10.25 0.570423 0.538809 0.482317 0.543479 -0.673045 -0.792934 -0.468525
104 10.35 0.538028 0.476539 0.485317 0.505293 -0.785183 -0.722588 -0.504799
105 10.45 0.559155 0.457021 0.466654 0.496455 -0.680518 -0.761194 -0.511719
106 10.55 0.650704 0.589353 0.576499 0.539118 -0.862554 -0.674055 -0.545374
107 10.65 0.632394 0.488056 0.605882 0.57727 -0.953258 -0.787012 -0.582057
108 10.75 0.623944 0.484679 0.563628 0.526004 -0.915703 -0.777586 -0.611331
109 10.85 0.656338 0.469265 0.525187 0.518879 -0.951352 -0.875328 -0.641308
110 10.95 0.657746 0.601314 0.538803 0.570125 -1.06418 -0.847597 -0.597571
111 11.05 0.677465 0.570474 0.567001 0.564381 -1.12634 -0.854174 -0.594454
112 11.15 0.680282 0.677577 0.544495 0.596653 -1.01589 -0.857639 -0.584785
113 11.25 0.661972 0.622998 0.587885 0.574572 -0.704461 -0.928686 -0.607306
114 11.35 0.685915 0.615278 0.596627 0.528756 -0.977126 -0.942257 -0.661453
115 11.45 0.728169 0.619052 0.558742 0.592051 -1.1192 -0.868033 -0.665174
116 11.55 0.683099 0.587162 0.562817 0.563215 -0.746653 -0.681004 -0.615448
117 11.65 0.705634 0.560766 0.540052 0.608913 -0.80629 -0.944301 -0.624742
118 11.75 0.742254 0.595275 0.659929 0.632915 -0.836432 -0.979214 -0.655263
119 11.85 0.752113 0.621539 0.652626 0.618194 -0.827771 -0.936849 -0.643462
120 11.95 0.74507 0.646904 0.652804 0.530405 -0.944168 -0.781282 -0.648876
121 12.05 0.709859 0.614359 0.6124 0.577885 -0.947823 -0.969423 -0.694999
122 12.15 0.714085 0.62291 0.666487 0.607727 -1.07679 -0.753859 -0.774103
123 12.25 0.694366 0.61796 0.549767 0.538769 -1.32091 -0.935338 -0.810813
124 12.35 0.677465 0.548075 0.579246 0.589188 -0.90636 -0.762559 -0.819185
125 12.45 0.825352 0.69229 0.664567 0.757744 -0.993889 -1.00191 -0.900589
126 12.55 0.774648 0.65503 0.651615 0.655793 -1.00648 -1.31726 -0.904516
127 12.65 0.774648 0.647419 0.690393 0.642298 -0.742031 -0.929006 -0.911685
128 12.75 0.732394 0.624459 0.609666 0.654399 -0.969355 -0.839326 -0.882419
129 12.85 0.678873 0.568879 0.570496 0.568208 -0.887318 -0.669285 -0.813749
130 12.95 0.750704 0.658961 0.585555 0.659593 -0.989358 -0.824638 -0.740104
131 13.05 0.725352 0.644073 0.596745 0.600572 -1.0259 -1.10177 -0.695982
132 13.15 0.711268 0.618663 0.669969 0.578938 -0.79572 -1.04721 -0.676218
133 13.25 0.776056 0.662788 0.664275 0.676513 -0.625332 -0.863749 -0.694589
134 13.35 0.756338 0.623362 0.6179 0.587814 -0.751431 -0.781952 -0.714057
135 13.45 0.780282 0.640683 0.655448 0.702199 -0.875821 -0.717605 -0.728839
136 13.55 0.783099 0.701378 0.683428 0.686274 -0.817696 -0.889346 -0.764614
137 13.65 0.756338 0.699792 0.638101 0.596504 -0.988239 -1.08659 -0.799611
138 13.75 0.746479 0.640404 0.605185 0.609557 -0.512761 -0.78763 -0.769655
139 13.85 0.773239 0.711045 0.751749 0.648991 -0.902335 -0.925223 -0.758742
140 13.95 0.684507 0.588956 0.559001 0.598176 -0.849961 -0.703285 -0.751453
141 14.05 0.721127 0.639164 0.632726 0.60811 -0.616019 -0.604906 -0.760541
142 14.15 0.78169 0.64099 0.669289 0.577366 -0.870078 -0.772243 -0.745429
143 14.25 0.787324 0.684379 0.656596 0.700658 -0.902912 -0.953556 -0.722141
144 14.35 0.780282 0.680775 0.720489 0.588622 -0.846073 -0.850119 -0.694029
145 14.45 0.773239 0.603308 0.698275 0.627345 -0.880221 -0.592774 -0.72884
146 14.55 0.730986 0.6278 0.571219 0.600462 -0.901127 -0.869956 -0.760729
147 14.65 0.760563 0.644628 0.612972 0.62194 -0.744686 -0.913757 -0.772936
148 14.75 0.774648 0.622565 0.67034 0.64606 -0.764757 -0.707885 -0.798275
149 14.85 0.664789 0.488145 0.600539 0.551225 -0.96247 -0.890383 -0.861372
150 14.95 0.725352 0.656065 0.670721 0.552215 -0.897899 -1.02607 -0.868835
151 15.05 0.792958 0.739738 0.764616 0.692404 -0.841777 -0.914905 -0.928746
152 15.15 0.752113 0.629357 0.644562 0.647418 -0.825061 -0.727789 -0.905087
153 15.25 0.804225 0.67872 0.659606 0.62254 -0.911771 -0.815596 -0.913339
154 15.35 0.735211 0.705461 0.603885 0.572074 -0.690188 -0.766328 -0.938891
155 15.45 0.771831 0.645775 0.642182 0.714367 -0.840692 -0.860131 -0.951338
156 15.55 0.742254 0.773217 0.584705 0.574947 -0.968251 -0.867046 -0.920697
157 15.65 0.714085 0.655421 0.549974 0.56848 -0.913787 -0.851752 -0.969962
158 15.75 0.764789 0.610383 0.620957 0.691287 -0.791186 -0.898324 -0.952878
159 15.85 0.74507 0.604787 0.60008 0.726051 -0.659105 -1.0161 -0.917428
160 15.95 0.743662 0.621231 0.590505 0.603293 -0.765069 -0.851367 -0.873496
161 16.05 0.8 0.716936 0.699499 0.694897 -1.00252 -1.04694 -0.884355
162 16.15 0.730986 0.521969 0.593006 0.565062 -0.75621 -0.98797 -0.824746
163 16.25 0.735211 0.660107 0.629998 0.678292 -0.788462 -1.08498 -0.811306
164 16.35 0.764789 0.640812 0.58684 0.696838 -0.826824 -0.871862 -0.784776
165 16.45 0.746479 0.648028 0.582658 0.593606 -0.678004 -0.578081 -0.771061
166 16.55 0.743662 0.639229 0.683734 0.579284 -0.673642 -0.690723 -0.696828
167 16.65 0.714085 0.660829 0.602504 0.591411 -0.600989 -0.922546 -0.688009
168 16.75 0.730986 0.663093 0.608282 0.659229 -1.08245 -0.848258 -0.658733
169 16.85 0.773239 0.680124 0.659274 0.646712 -0.709639 -0.692753 -0.675276
170 16.95 0.738028 0.611477 0.720912 0.616169 -0.602696 -0.699772 -0.62619
171 17.05 0.825352 0.694116 0.714428 0.669774 -0.872416 -0.500056 -0.674374
172 17.15 0.743662 0.618898 0.602657 0.623499 -1.03827 -0.891485 -0.645702
173 17.25 0.774648 0.647639 0.639114 0.643933 -0.893405 -0.793874 -0.661131
174 17.35 0.746479 0.570249 0.700216 0.636512 -0.642785 -0.771626 -0.681408
175 17.45 0.719718 0.571725 0.607082 0.586454 -0.657548 -0.516788 -0.695026
176 17.55 0.78169 0.642633 0.706873 0.654223 -0.669362 -0.925193 -0.665716
177 17.65 0.721127 0.617911 0.596868 0.638992 -0.735707 -0.804514 -0.747288
178 17.75 0.787324 0.693975 0.704098 0.650192 -0.720141 -0.643119 -0.795072
179 17.85 0.761972 0.714037 0.668745 0.656609 -1.02783 -0.860388 -0.834006
180 17.95 0.752113 0.670378 0.626199 0.569359 -0.662598 -0.922973 -0.900207
181 18.05 0.801408 0.680185 0.647019 0.657342 -0.654773 -0.974215 -0.93849
182 18.15 0.704225 0.573378 0.686391 0.616376 -0.786518 -1.13837 -0.970853
183 18.25 0.743662 0.645765 0.554787 0.605296 -0.873652 -0.904644 -1.00676
184 18.35 0.752113 0.597332 0.654041 0.642434 -0.758055 -1.03812 -0.965905
185 18.45 0.68169 0.564912 0.545534 0.63205 -1.02509 -1.01288 -0.93366
186 18.55 0.759155 0.697587 0.628167 0.624161 -0.876289 -0.99933 -0.905296
187 18.65 0.773239 0.745754 0.6158 0.611898 -0.92886 -0.832585 -0.824771
188 18.75 0.802817 0.713624 0.694174 0.694224 -0.902538 -0.754652 -0.787386
189 18.85 0.740845 0.637138 0.58509 0.638609 -0.913181 -0.802609 -0.75719
190 18.95 0.794366 0.679852 0.738446 0.701679 -1.07313 -0.994473 -0.764963
191 19.05 0.738028 0.554031 0.628871 0.638881 -0.891768 -0.749804 -0.752089
192 19.15 0.7 0.585105 0.677639 0.655373 -0.952776 -0.836179 -0.763458
193 19.25 0.726761 0.548573 0.63912 0.560733 -0.895806 -0.799087 -0.77187
194 19.35 0.790141 0.696666 0.656443 0.724702 -0.79731 -0.950835 -0.814436
195 19.45 0.761972 0.714912 0.640481 0.682305 -0.627876 -0.693684 -0.849535
196 19.55 0.739437 0.607661 0.653216 0.64397 -0.741232 -0.857286 -0.922731
197 19.65 0.750704 0.672397 0.619019 0.666934 -0.725693 -0.853376 -0.976352
198 19.75 0.788732 0.713307 0.736783 0.629457 -1.00629 -0.88529 -0.999706
199 19.85 0.747887 0.568784 0.667825 0.641124 -1.23824 -0.941495 -0.999795
200 19.95 0.747887 0.664696 0.637948 0.611714 -0.93601 -0.736028 -0.922793
201 20.05 0.728169 0.65373 0.602961 0.612944 -0.823845 -0.805842 -0.911497
202 20.15 0.8 0.691204 0.676804 0.675528 -0.969774 -1.00993 -0.909214
203 20.25 0.788732 0.654304 0.676805 0.624362 -0.807305 -1.0879 -0.905717
204 20.35 0.709859 0.520353 0.597328 0.622141 -0.812995 -0.888896 -0.850608
205 20.45 0.788732 0.670348 0.583063 0.684926 -0.838808 -0.879308 -0.796558
206 20.55 0.778873 0.639273 0.630043 0.714291 -0.763315 -0.879842 -0.720565
207 20.65 0.75493 0.688615 0.637399 0.703131 -0.835534 -1.03849 -0.736275
208 20.75 0.752113 0.615393 0.645156 0.6326 -0.839112 -0.820847 -0.716157
209 20.85 0.750704 0.7083 0.626561 0.664157 -0.791542 -0.865531 -0.754938
210 20.95 0.742254 0.687509 0.696163 0.684982 -0.847433 -0.665324 -0.724434
211 21.05 0.753521 0.572686 0.69759 0.626717 -0.836745 -0.752021 -0.747323
212 21.15 0.719718 0.657894 0.573161 0.614656 -0.920567 -0.813814 -0.752181
213 21.25 0.719718 0.590153 0.560993 0.572763 -1.18635 -0.812749 -0.803795
214 21.35 0.773239 0.604196 0.650964 0.675285 -0.945455 -0.917006 -0.81314
215 21.45 0.798592 0.711738 0.658014 0.665682 -1.03344 -0.884242 -0.823177
216 21.55 0.774648 0.623658 0.665056 0.643183 -1.03805 -0.660805 -0.812222
217 21.65 0.733803 0.619858 0.66758 0.565508 -1.14963 -0.701153 -0.836846
218 21.75 0.761972 0.605925 0.661823 0.668151 -0.933876 -0.765205 -0.825692
219 21.85 0.743662 0.650276 0.60919 0.56181 -0.603037 -0.714059 -0.825015
220 21.95 0.725352 0.738416 0.597089 0.570657 -0.816915 -0.973847 -0.807371
221 22.05 0.723944 0.576378 0.585399 0.697013 -0.873083 -1.21292 -0.859377
222 22.15 0.735211 0.660678 0.631661 0.65753 -0.62369 -0.806811 -0.864855
223 22.25 0.764789 0.600864 0.642615 0.632926 -0.60687 -0.736013 -0.857905
224 22.35 0.771831 0.633051 0.716201 0.687003 -0.872192 -0.868401 -0.875586
225 22.45 0.794366 0.662654 0.635602 0.686208 -0.829335 -0.912802 -0.892693
226 22.55 0.709859 0.631227 0.633377 0.573745 -0.747656 -0.981434 -0.876155
227 22.65 0.764789 0.63059 0.644744 0.599268 -0.920839 -1.12831 -0.892201
228 22.75 0.73662 0.688904 0.653767 0.628509 -1.07901 -1.15142 -0.881091
229 22.85 0.756338 0.670544 0.70749 0.663169 -0.932485 -0.785621 -0.909747
230 22.95 0.694366 0.562741 0.577342 0.611798 -0.72429 -0.943096 -0.920986
231 23.05 0.752113 0.652247 0.572629 0.589127 -0.811467 -0.829438 -0.949204
232 23.15 0.739437 0.617652 0.752224 0.612886 -0.933068 -1.0979 -0.953546
233 23.25 0.764789 0.718772 0.608851 0.707916 -0.815218 -0.810537 -0.91465
234 23.35 0.767606 0.679403 0.580636 0.68528 -0.846136 -1.05719 -0.927591
235 23.45 0.729577 0.584655 0.583993 0.659117 -0.837386 -1.17881 -0.893533
236 23.55 0.774648 0.675613 0.704686 0.675158 -1.04098 -0.988475 -0.864042
237 23.65 0.715493 0.653376 0.666813 0.667771 -1.14023 -0.890168 -0.815646
238 23.75 0.712676 0.620193 0.654928 0.566895 -0.975022 -0.87572 -0.814769
239 23.85 0.756338 0.630882 0.610073 0.634117 -1.11442 -1.00049 -0.816846
240 23.95 0.739437 0.692046 0.672965 0.720641 -0.911065 -0.879961 -0.809439
241 24.05 0.73662 0.625085 0.631538 0.654881 -0.723038 -0.925039 -0.823371
242 24.15 0.698592 0.621016 0.570816 0.627935 -0.512109 -0.755336 -0.820457
243 24.25 0.740845 0.617994 0.633333 0.684569 -0.925816 -0.562487 -0.82895
244 24.35 0.778873 0.598517 0.660434 0.69884 -0.718004 -0.647548 -0.778112
245 24.45 0.677465 0.519621 0.56994 0.642955 -0.675806 -0.665801 -0.757082
246 24.55 0.722535 0.593205 0.566433 0.558907 -1.03582 -1.17799 -0.759641
247 24.65 0.690141 0.569645 0.544764 0.544522 -0.886075 -0.85762 -0.735232
248 24.75 0.738028 0.604018 0.624938 0.647374 -0.980799 -1.05073 -0.785911
249 24.85 0.709859 0.572952 0.609826 0.616075 -1.17437 -1.09235 -0.777339
250 24.95 0.676056 0.555443 0.500413 0.544186 -1.26569 -1.13283 -0.744741
251 25.05 0.692958 0.546594 0.628454 0.557015 -1.25646 -0.926304 -0.700438
252 25.15 0.626761 0.481094 0.544555 0.543388 -1.1257 -0.886401 -0.652568
253 25.25 0.688732 0.574059 0.591211 0.557009 -1.10324 -0.699544 -0.624746
254 25.35 0.58169 0.506213 0.450567 0.507081 -0.877373 -0.836107 -0.537697
255 25.45 0.616901 0.503899 0.523219 0.524392 -0.853692 -0.891185 -0.493612
256 25.55 0.633803 0.510777 0.546583 0.566552 -0.918336 -0.908626 -0.451457
257 25.65 0.587324 0.432284 0.497022 0.437654 -0.889807 -0.878576 -0.428876
258 25.75 0.583099 0.493252 0.538211 0.488109 -0.857269 -0.810447 -0.444046
259 25.85 0.490141 0.372119 0.355108 0.366643 -0.812735 -0.676546 -0.418948
260 25.95 0.51831 0.42473 0.487479 0.411205 -0.694848 -0.782135 -0.393148
261 26.05 0.442254 0.366585 0.362466 0.346015 -0.597754 -0.635317 -0.380546
262 26.15 0.449296 0.417077 0.394497 0.379622 -0.595089 -0.57489 -0.354656
263 26.25 0.359155 0.304934 0.33058 0.289102 -0.493772 -0.528761 -0.311495
264 26.35 0.371831 0.29819 0.344575 0.346802 -0.455714 -0.464791 -0.283753
265 26.45 0.33662 0.294461 0.336143 0.270773 -0.308031 -0.409252 -0.247077
266 26.55 0.26338 0.229702 0.208996 0.206067 -0.273784 -0.304153 -0.219968
267 26.65 0.259155 0.218609 0.181773 0.240481 -0.260464 -0.26832 -0.205606
268 26.75 0.202817 0.162614 0.18048 0.165067 -0.269986 -0.194596 -0.181162
269 26.85 0.190141 0.143919 0.170786 0.180887 -0.224991 -0.12811 -0.156107
270 26.95 0.174648 0.104825 0.14392 0.159372 -0.194609 -0.0916307 -0.126078
271 27.05 0.156338 0.142461 0.115202 0.115597 -0.143632 -0.0885 -0.0974411
272 27.15 0.146479 0.117242 0.106912 0.15109 -0.0805802 -0.0721419 -0.0731289
273 27.25 0.0887324 0.086346 0.0763126 0.0778859 -0.079629 -0.0920417 -0.0586806
274 27.35 0.0887324 0.0662745 0.0653586 0.0767076 -0.0481155 -0.0495769 -0.050618
275 27.45 0.0633803 0.0365198 0.0507827 0.0493595 -0.0542717 -0.0500318 -0.0473129
276 27.55 0.0633803 0.0589952 0.0458012 0.0577013 -0.0470432 -0.0356791 -0.0369793
277 27.65 0.0464789 0.061012 0.0583737 0.0296212 -0.0321396 -0.0279322 -0.0283309
278 27.75 0.043662 0.0390069 0.0381512 0.0274176 -0.0263839 -0.0221529 -0.0245234
279 27.85 0.0380282 0.0307773 0.0256977 0.0257345 -0.0240056 -0.0209737 -0.0267424
280 27.95 0.0352113 0.0222641 0.0137622 0.0355172 -0.0196766 -0.0163412 -0.0244514
281 28.05 0.0239437 0.0220046 0.0166796 0.0256142 -0.0166674 -0.0161306 -0.0247613
282 28.15 0.0309859 0.0366576 0.0199321 0.0184816 -0.0173235 -0.0169276 -0.0207445
283 28.25 0.0239437 0.0194708 0.0135386 0.0200365 -0.00148403 0.00255193 -0.0157771
284 28.35 0.0267606 0.0272305 0.0343434 0.0175733 -0.00778322 -0.00731226 -0.0121567
285 28.45 0.028169 0.0200332 0.0300476 0.0205782 -0.00455874 -0.00569138 -0.00934312
286 28.55 0.015493 0.0125508 0.00620929 0.021194 -0.00246204 -0.00633231 -0.00745315
287 28.65 0.015493 0.0112802 0.0209251 0.00397505 -0.00183572 -0.00555586 -0.00587113
288 28.75 0.00985915 0.0102694 0.00247307 0.00713221 -0.00221503 -0.00508471 -0.00582391
289 28.85 0.0225352 0.0217621 0.00976855 0.0120224 -0.0028824 -0.00523837 -0.00598636
290 28.95 0.0126761 0.00543171 0.00986061 0.00597006 -0.00302704 -0.00535505 -0.00578002
291 29.05 0.0183099 0.00950921 0.0216272 0.0186049 -0.00273346 -0.00373519 -0.00504479
292 29.15 0.0169014 0.0160272 0.00689727 0.0179569 -0.00243448 -0.00298685 -0.0046895
293 29.25 0.0112676 0.00948707 0.00831803 0.00383836 -0.00195735 -0.0023424 -0.00384791
294 29.35 0.0169014 0.010252 0.0138866 0.0104888 -0.00212812 -0.00170857 -0.00353637
295 29.45 0.0084507 0.00484932 0.010042 0.0056017 -0.00168148 -0.00139796 -0.00325294
296 29.55 0.0211268 0.0162123 0.0146803 0.0119616 -0.00138231 -0.00156188 -0.00306987
297 29.65 0.0056338 0.00754881 0.0053784 0.00535799 -0.000958904 -0.00163161 -0.00312289
298 29.75 0.0169014 0.0211195 0.0236291 0.0296078 -0.00096466 -0.00179059 -0.0030898
299 29.85 0.0140845 0.00697621 0.00795108 0.0171463 -0.00130404 -0.00277648 -0.00246429
300 29.95 0.0112676 0.00951652 0.00782798 0.00762878 -0.00188607 -0.00158267 -0.00221938
301 30.05 0.0126761 0.00724292 0.0146884 0.00572037 -0.00497549 -0.00212146 -0.00200464
302 30.15 0.0126761 0.0170826 0.0207928 0.00647214 -0.00080135 -0.0019665 -0.000766067
303 30.25 0.0197183 0.012973 0.0116448 0.0172721 -0.00120636 -0.00309195 -0.000593032
304 30.35 0.0183099 0.00939305 0.00887709 0.00557941 -0.0014821 -0.00435751 -0.000571059
305 30.45 0.0084507 0.00269578 0.00828595 0.000857076 -0.00158211 -0.00391846 -0.000568577
306 30.55 0.0225352 0.0213908 0.00953812 0.0338697 -0.00557841 -0.00316673 -0.000642212
307 30.65 0.0169014 0.0166768 0.00797523 0.011158 -0.00197511 -0.00199874 -0.000742302
308 30.75 0.00985915 0.00934679 0.00211589 0.00524537 -0.00207148 -0.00223964 -0.000649323
309 30.85 0.0197183 0.0135631 0.0202464 0.00823411 -0.000141032 -0.00165519 -0.000609353
310 30.95 0.0211268 0.0111785 0.0216002 0.0111538 -0.00176297 -0.00405601 -0.000975461
311 31.05 0.0140845 0.0120656 0.0183285 0.00947307 -0.0056591 -0.00463577 -0.00135723
312 31.15 0.0169014 0.00938255 0.00718448 0.00578796 -0.0050433 -0.00480911 -0.00285494
313 31.25 0.0267606 0.0242803 0.0149572 0.00968429 -0.00774756 -0.00533588 -0.00318062
314 31.35 0.0253521 0.0202296 0.023551 0.0113384 -0.00552869 -0.00556267 -0.00356395
315 31.45 0.0225352 0.0267872 0.0199562 0.0163534 -0.00597328 -0.00753212 -0.00361119
316 31.55 0.0140845 0.00848203 0.00740713 0.00365563 -0.00352757 -0.00404393 -0.00266909
317 31.65 0.028169 0.0195934 0.0143787 0.0153893 -0.00461493 -0.00473743 -0.00268648
318 31.75 0.00985915 0.00230738 0.0110849 0.00307 -0.00541663 -0.00353617 -0.00236535
319 31.85 0.0267606 0.0138131 0.0182061 0.00933506 -0.00422842 -0.00312083 -0.00224068
320 31.95 0.0140845 0.00925196 0.0078787 0.00890648 -0.00398605 -0.00200303 -0.00173356
321 32.05 0.0140845 0.0187616 0.013535 0.00737554 -0.00596254 -0.00250481 -0.00126904
322 32.15 0.00985915 0.00298201 0.00966246 0.00671822 -0.00177349 -0.000600003 -0.00122139
323 32.25 0.0253521 0.0203124 0.013533 0.0272465 -0.00147362 0.00331948 -0.00177546
324 32.35 0.0140845 0.0128224 0.00380291 0.016931 -0.00143963 -0.00128236 -0.00278159
325 32.45 0.0084507 0.00817903 0.0109433 0.0128067 -0.00299995 -0.00230514 -0.00282625
326 32.55 0.0197183 0.0159646 0.0114161 0.0183499 -0.00171106 -0.00151003 -0.00273476
327 32.65 0.0140845 0.0156606 0.00561401 0.014116 -0.00155133 -0.00118209 -0.00261759
328 32.75 0.0239437 0.0222323 0.01724 0.0105654 -0.00134317 -0.00106166 -0.00216238
329 32.85 0.0183099 0.0131869 0.0166148 0.00546525 0.000783656 0.00235069 -0.00162496
330 32.95 0.0112676 0.0099962 0.004433 0.010355 0.00661067 0.00278078 -0.000650494
331 33.05 0.0169014 0.00674453 0.0100583 0.00397819 0.00493029 0.00165439 0.000232036
332 33.15 0.0211268 0.0176131 0.00948144 0.00777414 0.00576714 -2.9893e-06 0.000796984
333 33.25 0.0211268 0.0172264 0.00559478 0.0144552 0.000494217 -0.00137007 -4.59342e-05
334 33.35 0.0112676 0.00483441 0.00303167 0.00292441 -0.00256567 -0.00110908 -0.000790584
335 33.45 0.015493 0.00688582 0.0178313 0.0107546 -0.000971098 -0.00148513 -0.000265915
336 33.55 0.0183099 0.00795856 0.0155229 0.0152475 -0.00281212 -0.00323698 -0.000216653
337 33.65 0.0112676 0.00416905 0.00928586 0.00629235 -0.00275292 -0.00119749 0.000388487
338 33.75 0.015493 0.0152346 0.00819202 0.00715299 -0.00283994 -0.00275212 0.000438484
339 33.85 0.0084507 0.00147507 0.0030065 0.00852456 -0.00254029 -0.0012106 -0.000187457
340 33.95 0.0126761 0.00501793 0.00760629 0.00979445 -0.0031523 -0.00199606 -0.00131787
341 34.05 0.0126761 0.00881612 0.0115204 0.00726449 -0.00347475 -0.00190202 -0.00134547
342 34.15 0.0169014 0.00924532 0.0137547 0.00892476 -0.00374517 -0.00142609 -0.00115796
343 34.25 0.00985915 0.0105868 0.00735066 0.0048738 -0.00264175 -0.000822582 -0.00130318
344 34.35 0.0140845 0.00654505 0.00740778 0.0153235 -0.00572748 -0.00170341 -0.00200741
345 34.45 0.015493 0.0137712 0.00782922 0.0345286 -0.00159978 -0.001397 -0.00250269
346 34.55 0.0112676 0.00357313 0.00425231 0.00487949 -0.000644072 -0.00115266 -0.00222259
347 34.65 0.0140845 0.00481517 0.0111114 0.0097414 -0.00022963 -0.00097327 -0.00185845
348 34.75 0.0140845 0.00669858 0.00981107 0.0191408 0.000519595 -0.000751296 -0.0015569
