# Time-averaged data for fix fF
# TimeStep Number-of-rows
# Row c_pFull[1] c_pFull[2] c_pFull[3] c_pFull[4] c_pFull[5] c_pFull[6] c_pFull[7] c_pFull[8]
0 360
113 11.25 0.74 0.621502 0.594539 0.725614 -0.651099 -0.909812 -0.658032
114 11.35 0.696 0.611494 0.570845 0.5236 -0.97876 -1.09119 -0.689694
115 11.45 0.708 0.619264 0.58199 0.730687 -0.901093 -0.815317 -0.710947
116 11.55 0.768 0.713066 0.585403 0.562605 -1.02091 -0.91732 -0.750562
117 11.65 0.652 0.532096 0.586119 0.465906 -1.08366 -0.759246 -0.703993
118 11.75 0.7 0.682957 0.729824 0.607033 -0.930524 -1.14261 -0.726295
119 11.85 0.74 0.669475 0.729538 0.649418 -1.12927 -1.0706 -0.781923
120 11.95 0.668 0.475471 0.621481 0.559943 -1.13872 -0.960914 -0.755969
121 12.05 0.8 0.688433 0.65805 0.733395 -0.50852 -0.752808 -0.668624
122 12.15 0.66 0.531037 0.562147 0.553447 -0.180845 -0.520419 -0.560862
123 12.25 0.796 0.72183 0.609 0.806409 -0.406913 -0.799352 -0.639096
124 12.35 0.812 0.68711 0.670629 0.695714 -1.04086 -0.501472 -0.681513
125 12.45 0.808 0.645102 0.65582 0.661196 -1.34871 -1.25644 -0.689921
126 12.55 0.732 0.554013 0.546182 0.65076 -0.912312 -0.740675 -0.599819
127 12.65 0.688 0.681329 0.686611 0.557117 -0.538154 -1.09507 -0.619423
128 12.75 0.692 0.581481 0.556327 0.600526 -1.15623 -0.995904 -0.603334
129 12.85 0.716 0.674376 0.579342 0.664603 -1.05307 -0.672817 -0.610288
130 12.95 0.748 0.670984 0.701455 0.602543 -1.22937 -1.19197 -0.761574
131 13.05 0.688 0.601271 0.540009 0.525674 -0.787033 -0.682704 -0.743876
132 13.15 0.764 0.688395 0.599134 0.631972 -0.726492 -0.494518 -0.712871
133 13.25 0.788 0.692294 0.611209 0.610235 -0.936842 -0.502008 -0.698273
134 13.35 0.828 0.756717 0.841204 0.650663 -0.927901 -0.64907 -0.7608
135 13.45 0.74 0.706217 0.613391 0.674382 -1.00121 -0.881851 -0.854784
136 13.55 0.768 0.550206 0.721796 0.643909 -1.05704 -0.957229 -0.918837
137 13.65 0.716 0.530901 0.548352 0.684992 -1.15745 -0.868963 -0.956875
138 13.75 0.756 0.607691 0.668469 0.616541 -1.24734 -0.996677 -1.03906
139 13.85 0.688 0.565927 0.482911 0.562895 -1.10335 -1.18771 -1.01033
140 13.95 0.736 0.560769 0.607645 0.699624 -0.986295 -0.887362 -1.04004
141 14.05 0.836 0.751549 0.738325 0.690937 -1.52103 -1.11512 -1.10277
142 14.15 0.744 0.59112 0.64454 0.629032 -1.47757 -1.23354 -1.05044
143 14.25 0.796 0.583231 0.549716 0.668181 -0.593931 -1.28363 -0.954882
144 14.35 0.724 0.581907 0.664433 0.700702 -0.51558 -1.08104 -0.795444
145 14.45 0.684 0.652221 0.646315 0.648227 -0.546654 -0.690229 -0.675118
146 14.55 0.632 0.398175 0.485326 0.55187 -0.641834 -1.12704 -0.713369
147 14.65 0.848 0.777229 0.733454 0.775175 -1.01513 -0.974626 -0.826335
148 14.75 0.696 0.625692 0.563188 0.527496 -1.2331 -0.944591 -0.836839
149 14.85 0.788 0.691062 0.766851 0.697521 -0.990476 -0.754082 -0.804954
150 14.95 0.868 0.623889 0.784028 0.501099 -0.795663 -0.820876 -0.789691
151 15.05 0.78 0.565705 0.742366 0.566987 -0.972547 -0.991556 -0.945153
152 15.15 0.76 0.728835 0.744684 0.565647 -1.20927 -0.870662 -0.835675
153 15.25 0.716 0.687016 0.665247 0.456122 -0.906911 -0.782884 -0.806316
154 15.35 0.664 0.542453 0.731671 0.618435 -0.537839 -1.10648 -0.845957
155 15.45 0.712 0.635316 0.644898 0.680829 -0.839964 -1.14003 -0.827769
156 15.55 0.808 0.560142 0.654686 0.73836 -0.44841 -0.927071 -0.776894
157 15.65 0.72 0.712105 0.607138 0.719061 -0.612618 -0.504855 -0.744596
158 15.75 0.788 0.727654 0.630606 0.63393 -0.352338 -0.439135 -0.745233
159 15.85 0.832 0.60088 0.785046 0.834067 -0.777343 -0.892611 -0.679671
160 15.95 0.752 0.625882 0.711081 0.567011 -0.830298 -1.02794 -0.722276
161 16.05 0.688 0.692047 0.547166 0.54033 -1.17582 -1.05111 -0.699453
162 16.15 0.752 0.649709 0.649046 0.666121 -0.657816 -0.897823 -0.681922
163 16.25 0.772 0.534589 0.745329 0.600831 -0.670445 -0.703008 -0.60381
164 16.35 0.772 0.474411 0.730617 0.763143 -0.578126 -0.601645 -0.606127
165 16.45 0.756 0.635674 0.678058 0.648525 -1.53101 -1.16417 -0.632323
166 16.55 0.8 0.68811 0.7136 0.678014 -1.29845 -0.950899 -0.621292
167 16.65 0.816 0.730663 0.758922 0.740706 -1.08412 -1.05507 -0.639907
168 16.75 0.72 0.596829 0.732115 0.624479 -1.00762 -0.845924 -0.693905
169 16.85 0.72 0.685876 0.579518 0.608422 -1.09433 -0.186009 -0.718459
170 16.95 0.644 0.435115 0.483204 0.484404 -1.23748 -0.875584 -0.749647
171 17.05 0.724 0.628577 0.573453 0.605047 -1.02124 -0.89291 -0.811162
172 17.15 0.812 0.654722 0.69283 0.831416 -1.00932 -0.699332 -0.833176
173 17.25 0.812 0.854634 0.657291 0.658515 -0.81283 -0.940616 -0.805212
174 17.35 0.84 0.664073 0.709662 0.627078 -0.775478 -0.5846 -0.881742
175 17.45 0.788 0.691626 0.636027 0.545785 -1.1021 -0.924005 -0.940292
176 17.55 0.688 0.565861 0.568773 0.594375 -0.786722 -0.886495 -0.939491
177 17.65 0.752 0.621883 0.515377 0.525865 -0.868813 -1.09851 -1.01641
178 17.75 0.668 0.533208 0.563666 0.557399 -0.837808 -0.724085 -0.96299
179 17.85 0.72 0.577697 0.691817 0.663462 -0.764396 -0.862502 -0.921149
180 17.95 0.76 0.599142 0.63449 0.643635 -1.17916 -0.735965 -0.870459
181 18.05 0.756 0.595494 0.638202 0.663587 -1.15386 -0.990819 -0.897597
182 18.15 0.824 0.838107 0.675573 0.811611 -1.04574 -0.648927 -0.871905
183 18.25 0.724 0.660921 0.623466 0.573755 -1.07591 -1.0598 -0.907028
184 18.35 0.788 0.728276 0.644149 0.67023 -0.608243 -0.943813 -0.871129
185 18.45 0.736 0.610721 0.5685 0.4787 -0.664277 -0.533134 -0.813182
186 18.55 0.696 0.559644 0.605314 0.685134 -0.564864 0.00932946 -0.765738
187 18.65 0.764 0.57175 0.710064 0.608342 -1.0145 -0.907221 -0.794852
188 18.75 0.812 0.687149 0.590903 0.562659 -1.42424 -1.51631 -0.929124
189 18.85 0.78 0.696097 0.663444 0.719651 -1.29158 -1.03822 -1.00597
190 18.95 0.68 0.509701 0.567928 0.601618 -0.830958 -0.725366 -0.95143
191 19.05 0.832 0.805165 0.683016 0.646988 -0.948125 -0.298007 -0.970576
192 19.15 0.768 0.663537 0.745521 0.678129 -1.10309 -1.00846 -0.945866
193 19.25 0.748 0.639614 0.593737 0.590782 -1.07729 -1.38765 -0.942514
194 19.35 0.728 0.614681 0.68838 0.579004 -0.7384 -1.17427 -0.823051
195 19.45 0.696 0.533147 0.611655 0.616863 -0.400586 -0.442677 -0.770155
196 19.55 0.812 0.807284 0.728152 0.776288 -0.711808 -0.553715 -0.819381
197 19.65 0.82 0.753464 0.854526 0.699696 -0.947105 -0.354949 -0.863079
198 19.75 0.724 0.641669 0.555958 0.644443 -0.858947 -0.327139 -0.831278
199 19.85 0.76 0.709632 0.749221 0.709571 -0.825727 -0.624613 -0.887805
200 19.95 0.792 0.670351 0.637751 0.823478 -1.03486 -1.01601 -0.940177
201 20.05 0.792 0.639084 0.575607 0.517442 -1.07874 -0.932515 -0.953544
202 20.15 0.72 0.646684 0.595068 0.556332 -0.57246 -1.13878 -0.991446
203 20.25 0.76 0.702695 0.628841 0.664466 -0.516975 -0.47298 -0.893717
204 20.35 0.648 0.476474 0.549248 0.567349 -0.713525 -0.471412 -0.782843
205 20.45 0.812 0.61394 0.709384 0.746968 -1.20186 -1.05962 -0.843371
206 20.55 0.764 0.575017 0.642356 0.69129 -0.435274 -0.603405 -0.850637
207 20.65 0.784 0.670734 0.610541 0.697411 -0.568161 -0.62239 -0.85085
208 20.75 0.756 0.701797 0.547212 0.573554 -0.572977 -0.732589 -0.876738
209 20.85 0.752 0.539619 0.718326 0.652502 -0.654091 -0.455983 -0.868089
210 20.95 0.74 0.597356 0.534024 0.611556 -0.602832 -0.514687 -0.866701
211 21.05 0.8 0.638831 0.657673 0.641167 -0.796197 -0.458888 -0.79425
212 21.15 0.772 0.566268 0.617639 0.694155 -1.00067 -0.739177 -0.643049
213 21.25 0.668 0.590133 0.547403 0.553161 -1.18795 -0.800567 -0.655922
214 21.35 0.8 0.535148 0.695348 0.748819 -1.3856 -1.18316 -0.76699
215 21.45 0.64 0.57328 0.580716 0.594408 -1.13265 -0.892339 -0.740682
216 21.55 0.756 0.628245 0.660302 0.507083 -0.538495 -0.979125 -0.818053
217 21.65 0.772 0.6409 0.580605 0.645484 -0.973832 -0.353867 -0.847885
218 21.75 0.784 0.819377 0.73064 0.723725 -1.10693 -0.532324 -0.946112
219 21.85 0.824 0.703818 0.67315 0.667311 -1.14129 -0.667702 -0.845868
220 21.95 0.816 0.655246 0.641834 0.727552 -1.16749 -0.832205 -0.856171
221 22.05 0.652 0.52129 0.593015 0.528918 -1.54977 -1.18391 -0.902134
222 22.15 0.72 0.646677 0.562293 0.686861 -1.02592 -0.939876 -0.923787
223 22.25 0.7 0.523841 0.602704 0.653245 -0.549585 -0.57526 -0.887414
224 22.35 0.708 0.655187 0.597894 0.637348 -0.633709 -1.07209 -0.854553
225 22.45 0.728 0.678144 0.57376 0.593416 -0.487205 -0.746867 -0.877642
226 22.55 0.776 0.524349 0.565149 0.596011 -0.51708 -0.824059 -0.900714
227 22.65 0.868 0.71625 0.871176 0.71379 -0.797396 -0.807941 -0.892309
228 22.75 0.732 0.527674 0.551616 0.55843 -0.783519 -0.830976 -0.941692
229 22.85 0.724 0.682239 0.732556 0.590283 -0.416844 -0.822065 -0.916077
230 22.95 0.824 0.695835 0.71993 0.693886 -0.298479 -0.36257 -0.852588
231 23.05 0.716 0.627289 0.556046 0.578025 -0.55913 -0.252706 -0.81775
232 23.15 0.668 0.606491 0.573363 0.579343 -0.380229 -0.739491 -0.780019
233 23.25 0.78 0.564283 0.650519 0.548308 -1.1341 -1.18819 -0.805512
234 23.35 0.724 0.610565 0.626451 0.631954 -0.735883 -0.893583 -0.807379
235 23.45 0.824 0.794958 0.776561 0.941446 -0.957997 -0.972677 -0.782875
236 23.55 0.768 0.582764 0.560756 0.608255 -0.818423 -0.814155 -0.764231
237 23.65 0.756 0.744586 0.743534 0.552034 -0.338685 -0.867879 -0.805862
238 23.75 0.748 0.716955 0.621608 0.649883 -0.0612422 -0.585496 -0.815737
239 23.85 0.78 0.607255 0.644818 0.746162 -0.568263 -0.820066 -0.8226
240 23.95 0.64 0.6189 0.603148 0.582379 -0.60841 -0.97013 -0.773768
241 24.05 0.668 0.587811 0.560139 0.439505 -0.529926 -1.10282 -0.718749
242 24.15 0.696 0.582195 0.604629 0.60446 -0.93016 -1.50255 -0.747282
243 24.25 0.748 0.639454 0.600608 0.609448 -0.713528 -1.03891 -0.708478
244 24.35 0.796 0.692299 0.61106 0.65341 -0.833488 -0.71546 -0.663852
245 24.45 0.724 0.52534 0.618979 0.520009 -0.733535 -0.709818 -0.577424
246 24.55 0.7 0.656504 0.563559 0.545393 -0.994303 -0.991855 -0.641739
247 24.65 0.64 0.551852 0.495356 0.504821 -1.14806 -1.16404 -0.585435
248 24.75 0.796 0.768718 0.610728 0.789135 -0.781903 -0.993458 -0.609311
249 24.85 0.7 0.567695 0.652356 0.633558 -0.742066 -0.872643 -0.601937
250 24.95 0.636 0.517086 0.488156 0.567234 -1.01054 -0.816374 -0.583876
251 25.05 0.66 0.607726 0.555583 0.519636 -0.913807 -0.792327 -0.636413
252 25.15 0.692 0.508754 0.605919 0.492023 -0.939124 -1.05222 -0.770371
253 25.25 0.636 0.649373 0.61014 0.621026 -1.09187 -0.788558 -0.809213
254 25.35 0.668 0.579613 0.528003 0.664323 -0.973216 -0.931242 -0.826147
255 25.45 0.58 0.531913 0.506551 0.420332 -0.423696 -0.537857 -0.76304
256 25.55 0.508 0.412566 0.409437 0.41807 -0.719279 -0.71905 -0.688568
257 25.65 0.588 0.541355 0.488293 0.545475 -0.79095 -0.698378 -0.64082
258 25.75 0.544 0.426427 0.51511 0.426663 -0.681764 -0.56933 -0.589649
259 25.85 0.476 0.460623 0.398981 0.403858 -0.754959 -0.735627 -0.54859
260 25.95 0.5 0.393643 0.407593 0.4714 -0.61218 -0.835631 -0.563087
261 26.05 0.496 0.413697 0.330606 0.445781 -0.674433 -0.79886 -0.511037
262 26.15 0.428 0.365119 0.402588 0.327488 -0.742853 -0.579811 -0.403489
263 26.25 0.348 0.312065 0.331473 0.210973 -0.671849 -0.491994 -0.316563
264 26.35 0.356 0.42998 0.321027 0.32133 -0.404373 -0.46995 -0.291628
265 26.45 0.328 0.178767 0.344691 0.298598 -0.48721 -0.361851 -0.302515
266 26.55 0.312 0.362568 0.300539 0.309283 -0.485419 -0.265678 -0.2715
267 26.65 0.28 0.211608 0.212383 0.213238 -0.476041 -0.404446 -0.24835
268 26.75 0.256 0.155188 0.215819 0.285321 -0.382491 -0.426832 -0.220915
269 26.85 0.16 0.134712 0.126553 0.100507 -0.109391 -0.325354 -0.188593
270 26.95 0.164 0.118716 0.133963 0.142564 -0.189078 -0.220533 -0.168246
271 27.05 0.148 0.142418 0.137591 0.115462 -0.195599 -0.198554 -0.144662
272 27.15 0.16 0.121948 0.131485 0.156207 -0.0608657 -0.16673 -0.15031
273 27.25 0.132 0.148566 0.131451 0.122819 -0.0939892 -0.113008 -0.115006
274 27.35 0.092 0.061256 0.058761 0.0556922 -0.0926096 -0.0854003 -0.0798655
275 27.45 0.088 0.066755 0.0448848 0.0452773 -0.0439589 -0.0208724 -0.0630342
276 27.55 0.072 0.0437402 0.0653779 0.0697444 -0.0182699 -0.0449486 -0.0600724
277 27.65 0.044 0.0186768 0.0255823 0.0345463 0.00884956 -0.0307957 -0.0637269
278 27.75 0.052 0.0312998 0.0410917 0.0634927 -0.0417029 -0.0343866 -0.0564454
279 27.85 0.04 0.0362533 0.020557 0.0260992 -0.0337765 -0.012184 -0.0455945
280 27.95 0.04 0.0213095 0.0395464 0.0104564 -0.0239936 0.00888886 -0.0412905
281 28.05 0.032 0.0446674 0.00720397 0.0388088 -0.0183975 -0.000977211 -0.0340569
282 28.15 0.028 0.0587985 0.0256852 0.0135294 -0.0109029 -0.016571 -0.0255314
283 28.25 0.016 0.0302974 0.0274334 0.0177883 -0.00963879 -0.0161558 -0.0212183
284 28.35 0.024 0.0252907 0.0145621 0.0179083 -0.00282832 -0.0102035 -0.015833
285 28.45 0.028 0.00833887 0.0103778 0.0242243 -0.0104717 -0.0137005 -0.0122721
286 28.55 0.02 0.014533 0.0149462 0.00289217 -0.00991244 -0.0106494 -0.0115405
287 28.65 0.036 0.0179357 0.0194201 0.0430024 0.0251318 -0.0101469 -0.00792572
288 28.75 0.012 0.0139796 0.00198172 0.00640675 0.0483709 0.00792992 -0.003821
289 28.85 0.016 0.00863506 0.0112703 0.0221956 0.00926027 0.00119849 -0.00552028
290 28.95 0.016 0.00361831 0.00398748 0.00872937 -0.000970882 -0.00119499 -0.005264
291 29.05 0.008 0.000812199 0.00377917 0.000116899 -0.000479383 -0.000727502 -0.00403059
292 29.15 0.02 0.00207469 0.023762 0.0224194 -0.000907453 -0.00144129 -0.00406285
293 29.25 0.02 0.00967379 0.0141838 0.0150147 -0.00425251 -0.00414378 -0.00575513
294 29.35 0.028 0.0321428 0.0197186 0.0250018 -0.00399437 -0.00426734 -0.00608459
295 29.45 0.016 0.00660292 0.026557 0.00204636 -0.00336816 -0.00446123 -0.00720082
296 29.55 0.012 0.0182934 0.0330267 0.0224295 -0.00343944 -0.00545754 -0.00587007
297 29.65 0.012 0.0182391 0.00188689 0.0050317 -0.0045575 -0.0101037 -0.00591893
298 29.75 0.016 0.0260915 0.00476977 0.00440109 -0.00324364 -0.00483763 -0.00582731
299 29.85 0.012 0.00562089 0.0221922 0.00795426 -0.00332677 -0.0043318 -0.00599906
300 29.95 0.008 0.0120924 0.00819859 0.0257421 -0.00347694 -0.00401108 -0.005946
301 30.05 0.016 0.0017591 0.0109047 0.0212428 -0.0021034 -0.00271231 -0.00453746
302 30.15 0.004 0.00265896 0.000922679 1.25328e-07 -0.00188839 -0.0026929 -0.00432895
303 30.25 0.008 0.0155547 0.0340189 0.00626818 -0.00180348 -0.00267215 -0.00455522
304 30.35 0.032 0.0246164 0.0270099 0.0360942 -0.00555543 -0.00307019 -0.00476576
305 30.45 0.012 0.00525797 0.0031885 0.00762231 -0.00835184 -0.00273703 -0.00510038
306 30.55 0.02 0.0155369 0.00936419 0.0140443 -0.00761204 -0.00310806 -0.00517025
307 30.65 0.028 0.022254 0.0141985 0.0312019 -0.00670146 -0.00317488 -0.00585138
308 30.75 0.024 0.0254205 0.0103135 0.0116099 -0.00671023 -0.00364889 -0.00627192
309 30.85 0.012 0.000854405 0.0214692 0.000559546 -0.0029792 -0.00359487 -0.00472141
310 30.95 0.028 0.0211329 0.0278648 0.0356916 0.00754758 -0.00337083 4.64596e-05
311 31.05 0.02 0.0422743 0.0280828 0.0111572 0.00773545 -0.00255124 0.000211356
312 31.15 0.012 0.0402307 0.00456345 0.00998123 0.00830522 -0.00172123 0.000373506
313 31.25 0.008 0.00545028 0.000776858 0.00282941 0.00914566 -0.00819411 0.000648304
314 31.35 0.012 0.00301582 0.00181854 0.0047585 0.00947271 -0.00382153 0.0012097
315 31.45 0.008 0.0111602 0.0018159 0.0044787 0.00338431 8.43768e-05 -0.00172667
316 31.55 0.012 0.00128405 0.000881359 0.0139423 0.000472975 0.000985501 -0.00328402
317 31.65 0.016 0.0110686 0.0137934 0.0234652 -0.0021891 -0.00198539 -0.00359993
318 31.75 0.008 0.00263255 0.00282017 0.00118336 -0.00275018 -0.00426426 -0.00328057
319 31.85 0.008 0.00960026 0.00028521 0.0195811 -0.00255467 -0.00660528 -0.00304578
320 31.95 0.012 0.00567778 0.00306337 0.0025885 -0.00362462 -0.00663365 -0.00269416
321 32.05 0.028 0.0283729 0.0168744 0.0249649 -0.00478226 -0.00538401 -0.0027581
322 32.15 0.024 0.0211043 0.0198525 0.0340098 -0.00417802 -0.00430903 -0.00223878
323 32.25 0.004 0.0014675 0.00611949 0.00143191 -0.000747917 -0.000861356 -0.00160552
324 32.35 0.008 0.00125586 0.0285162 0.0156727 -0.00404951 -0.0080868 -0.00163044
325 32.45 0.008 0.00212643 0.00164533 0.0111699 -0.00059264 -0.000638017 -0.00127992
326 32.55 0.012 0.00376913 0.0138579 0.00166264 -0.000959979 -0.000765494 -0.00143338
327 32.65 0.02 0.0040986 0.0117024 0.0179459 -0.00442624 -0.00250689 -0.00247721
328 32.75 0.008 0.000975554 0.00195008 0.00137285 -0.00387423 -0.00180895 0.00139859
329 32.85 0.008 0.00202597 0.000236545 0.00447141 -0.0034188 -0.00163873 0.00229889
330 32.95 0.024 0.0347713 0.0147172 0.0223041 -0.00325969 -0.00148496 0.00177613
331 33.05 0.02 0.0056732 0.029397 0.04337 -0.00215416 0.000892174 0.00353464
332 33.15 0.024 0.0208682 0.0286 0.0339813 -0.0013158 0.000932413 0.00379626
333 33.25 0.008 0.00719316 0.00103436 0.00506635 0.00136502 0.00373005 0.00389796
334 33.35 0.02 0.0266242 0.0269789 0.00767565 0.00806605 0.0137123 0.00671133
335 33.45 0.016 0.00590341 0.00288347 0.00824943 0.00309938 0.00602601 0.00731078
336 33.55 0.02 0.0145218 0.0352984 0.0208058 -0.00101536 0.00132013 0.00336737
337 33.65 0.008 0.0147065 0.00478197 0.0101956 -0.00231765 0.000140751 0.00154633
338 33.75 0.02 0.00483311 0.0198085 0.00960817 -0.005163 -0.00307108 0.0011915
339 33.85 0.008 0.00101766 0.0057406 0.0136618 -0.00301121 0.0128071 0.00287839
340 33.95 0.012 0.00435954 0.00142574 0.0136156 -0.0028716 0.0258556 0.00469596
341 34.05 0.008 0.0152134 0.000394483 0.00723566 -0.00339911 0.0291251 0.00467839
342 34.15 0.024 0.0152248 0.0257566 0.0441928 -0.00574566 0.0282541 0.00385228
343 34.25 0.012 0.00531111 0.00251884 0.0118309 -0.00349455 0.00155827 -0.00246952
344 34.35 0.016 0.0110168 0.0132891 0.00516487 0.00536369 0.000631279 0.000913901
345 34.45 0.012 0.00582908 0.00563511 0.0192647 0.00919898 0.00406488 0.00358315
346 34.55 0.004 0.0015334 6.12275e-07 7.16579e-05 0.00906297 0.00537292 0.00428073
347 34.65 0.016 0.0438756 0.0048085 0.0153382 0.00717454 0.0043015 0.00504914
348 34.75 0.016 0.00694786 0.00623061 0.0113993 0.00725109 -0.00206199 0.00634817
349 34.85 0.028 0.0121299 0.0289678 0.028821 0.00150596 -0.00455172 0.00173934
350 34.95 0.012 0.00502963 0.00982931 0.0112061 -0.000215847 -0.000933722 6.33564e-05
351 35.05 0.004 0.000983513 0.007391 4.87623e-06 -0.00019178 -0.000913455 8.53078e-05
352 35.15 0.012 0.0202276 0.00260498 0.0118226 -7.36869e-05 0.0021454 0.000658362
353 35.25 0.004 0.000735951 0.00112856 0.00764699 -4.55248e-06 0.00307931 0.000853088
354 35.35 0.02 0.0157156 0.00787478 0.0121155 -0.000436138 0.000594095 0.000335566
355 35.45 0 0 0 0 -0.00132977 -0.000167023 -0.000239398
356 35.55 0.02 0.00913408 0.014415 0.0331923 -0.00158527 -0.00234126 -0.000705511
357 35.65 0.008 0.00211845 9.36654e-05 0.00228778 -0.00271332 -0.00383283 -0.00142036
358 35.75 0.004 0.00790678 0.000166409 0.00111317 -0.00278314 -0.00187116 -0.00274344
359 35.85 0.012 0.00454524 0.0204115 0.0124783 -0.00177215 -0.0018915 -0.00276798
360 35.95 0.02 0.00487692 0.0142879 0.00555349 -0.0019013 -0.00200967 -0.00276024
50000 360
1 0.05 0.0153846 0.0125653 0.00833793 0.00331937 -0.00265776 -0.00163902 -0.00233429
2 0.15 0.0115385 0.00670035 0.0166372 0.00490376 -0.00251961 -0.00153225 -0.00226149
3 0.25 0.0307692 0.0220124 0.038553 0.0374002 -0.00362113 -0.00199459 -0.0031706
4 0.35 0.0115385 0.0128642 0.00876991 0.00917913 -0.00357926 -0.00204926 -0.00318068
5 0.45 0.00384615 0.00132127 0.00055755 0.000168722 -0.0035325 -0.00201063 -0.0031733
6 0.55 0.0115385 0.0134166 0.00150673 0.00180689 -0.00357396 -0.00198931 -0.00319886
7 0.65 0.00769231 0.0047263 0.0104732 0.00736401 -0.00198262 -0.00135601 -0.00311024
8 0.75 0.0115385 0.00827187 0.0163628 0.00486296 -0.00186116 -0.00126521 -0.0029691
9 0.85 0.0153846 0.029891 0.00124203 0.0161993 -0.00140141 -0.00073458 -0.00201661
10 0.95 0.00384615 6.05711e-05 0.000325085 0.00353214 -0.00119788 -0.00058655 -0.00190048
11 1.05 0.00769231 0.0220719 0.000865728 0.00606884 -0.00113402 -0.00134764 -0.0019429
12 1.15 0.0115385 7.76569e-05 0.0169945 0.00186847 -0.00114884 -0.00159922 -0.0019874
13 1.25 0.0192308 0.00788479 0.0171907 0.0077054 -0.00109205 -0.00125754 -0.00184359
14 1.35 0.00769231 0.00082599 0.000323133 0.0013476 -0.000476683 -0.000315456 -0.000993534
15 1.45 0.00769231 0.0107819 0.00330883 0.0057373 -0.000500727 -0.00034295 -0.000982515
16 1.55 0.0192308 0.0131794 0.0335342 0.0111245 -0.000366881 -0.000411607 -0.000731464
17 1.65 0.0192308 0.0219652 0.0211513 0.0157059 -0.000285653 -0.000436136 -0.000539354
18 1.75 0.00384615 0.00290503 0.00069235 0.000679421 -0.000269314 -0.000425401 -0.000512498
19 1.85 0.0192308 0.00780562 0.00109774 0.0205289 -0.000822748 -0.000665554 -0.00076191
20 1.95 0.00769231 0.00368577 0.00159884 0.00907262 -0.000946053 -0.000691948 -0.000782117
21 2.05 0.0153846 0.0233403 0.0117835 0.014258 -0.000992429 -0.00074489 -0.00101391
22 2.15 0.0115385 0.00876985 0.000963295 0.00183824 -0.00102543 -0.000739224 -0.0010553
23 2.25 0.0192308 0.00660234 0.00635377 0.0185821 -0.0013302 -0.000900105 -0.00146282
24 2.35 0.00769231 0.000176462 0.0136278 0.00524692 -0.00183473 -0.000798275 -0.00209067
25 2.45 0.0307692 0.0150002 0.0241301 0.0145486 -0.00283643 -0.000783114 -0.00272843
26 2.55 0.0115385 0.00614711 0.00662131 0.00784103 -0.0024295 -0.000549409 -0.00257789
27 2.65 0.0115385 0.00630294 0.0388145 0.0176806 -0.00241815 -0.000560665 -0.0026492
28 2.75 0.0115385 0.00247402 0.00447638 9.91362e-05 -0.00240397 -0.000556271 -0.00263412
29 2.85 0.0153846 0.0170316 0.0200756 0.00150015 -0.00247668 -0.000828642 -0.0026447
30 2.95 0.0192308 0.00800701 0.0282621 0.0214787 -0.00139058 -0.000699186 -0.00257469
31 3.05 0.0115385 0.0125991 0.0123475 0.00874428 -0.00149638 -0.000920677 -0.00336378
32 3.15 0.0153846 0.00103355 0.00286292 0.0183882 -0.00156355 -0.0010537 -0.0035748
33 3.25 0.0153846 0.00468072 0.00786926 0.00428887 -0.00675586 -0.00690644 -0.00414706
34 3.35 0.0153846 0.00191005 0.0134318 0.00556093 -0.0085249 -0.00413981 -0.00391975
35 3.45 0.0115385 0.025577 0.00574993 0.0137414 -0.00635292 -0.00206984 -0.00460349
36 3.55 0.0269231 0.034261 0.0230413 0.0192399 -0.00242012 -0.00263526 -0.00471161
