# Time-averaged data for fix fK
# TimeStep Number-of-rows
# Row c_pKS[1] c_pKS[2] c_pKS[3] c_pKS[4] c_pKS[5] c_pKS[6] c_pKS[7] c_pKS[8]
0 360
32 3.15 0 0 0 0 -9.31335e-05 -9.31335e-05 -0.000297685
33 3.25 0 0 0 0 -9.49139e-05 -9.49139e-05 -0.000295921
34 3.35 0 0 0 0 -9.41888e-05 -9.41888e-05 -0.000297847
35 3.45 0 0 0 0 -9.44469e-05 -9.44469e-05 -0.000295799
36 3.55 0 0 0 0 -9.49803e-05 -9.49803e-05 -0.000297993
37 3.65 0 0 0 0 -9.39274e-05 -9.39274e-05 -0.000295669
38 3.75 0 0 0 0 -9.64183e-05 -9.64183e-05 -0.000298188
39 3.85 0 0 0 0 -9.41555e-05 -9.41555e-05 -0.000295132
40 3.95 0 0 0 0 -0.000276504 -0.000276504 -0.000462264
41 4.05 0 0 0 0 -0.000144937 -0.000144937 -0.000327079
42 4.15 0 0 0 0 -0.000272235 -0.000272235 -0.000492109
43 4.25 0 0 0 0 -0.000114711 -0.000114711 -0.000359263
44 4.35 0 0 0 0 -0.000118119 -0.000118119 -0.000356122
45 4.45 0 0 0 0 -0.000116449 -0.000116449 -0.000358698
46 4.55 0 0 0 0 -0.000117031 -0.000117031 -0.000356432
47 4.65 0 0 0 0 -0.000119257 -0.000119257 -0.000358354
48 4.75 0 0 0 0 -0.00026408 -0.00026408 -0.000531475
49 4.85 0 0 0 0 -0.000144378 -0.000144378 -0.000436938
50 4.95 0 0 0 0 -0.00014381 -0.00014381 -0.000423718
51 5.05 0 0 0 0 -0.00014659 -0.00014659 -0.000434665
52 5.15 0 0 0 0 -0.00014318 -0.00014318 -0.000425936
53 5.25 0 0 0 0 -0.000144709 -0.000144709 -0.000429506
54 5.35 0 0 0 0 -0.000308651 -0.000308651 -0.000647712
55 5.45 0 0 0 0 -0.000181186 -0.000181186 -0.000563363
56 5.55 0 0 0 0 -0.000183893 -0.000183893 -0.000527008
57 5.65 0 0 0 0 -0.000409612 -0.000409612 -0.000729351
58 5.75 0 0 0 0 -0.000260576 -0.000260576 -0.000666189
59 5.85 0 0 0 0 -0.00051403 -0.00051403 -0.000950644
60 5.95 0 0 0 0 -0.000454195 -0.000454195 -0.00124528
61 6.05 0 0 0 0 -0.000315788 -0.000315788 -0.00102359
62 6.15 0 0 0 0 -0.000299005 -0.000299005 -0.000978159
63 6.25 0 0 0 0 -0.000320205 -0.000320205 -0.00102609
64 6.35 0 0 0 0 -0.000293412 -0.000293412 -0.000972733
65 6.45 0 0 0 0 -0.000329281 -0.000329281 -0.00103576
66 6.55 0 0 0 0 -0.000264988 -0.000264988 -0.000948562
67 6.65 0 0 0 0 -0.00122112 -0.00122112 -0.00264168
68 6.75 0 0 0 0 -0.000628825 -0.000628825 -0.00163806
69 6.85 0 0 0 0 -0.00062237 -0.00062237 -0.00162365
70 6.95 0 0 0 0 -0.000623715 -0.000623715 -0.00162696
71 7.05 0 0 0 0 -0.000625585 -0.000625585 -0.00162991
72 7.15 0 0 0 0 -0.00062141 -0.00062141 -0.00162323
73 7.25 0 0 0 0 -0.000628663 -0.000628663 -0.00163344
74 7.35 0 0 0 0 -0.000620889 -0.000620889 -0.00161948
75 7.45 0 0 0 0 -0.00140107 -0.00140107 -0.00345645
76 7.55 0 0 0 0 -0.000856914 -0.000856914 -0.00200836
77 7.65 0 0 0 0 -0.00200209 -0.00200209 -0.00398985
78 7.75 0 0 0 0 -0.00284904 -0.00284904 -0.00487324
79 7.85 0 0 0 0 -0.00314526 -0.00314526 -0.00530782
80 7.95 0 0 0 0 -0.0049639 -0.0049639 -0.00848383
81 8.05 0 0 0 0 -0.00469977 -0.00469977 -0.00688718
82 8.15 0 0 0 0 -0.00513361 -0.00513361 -0.00734464
83 8.25 0 0 0 0 -0.00770381 -0.00770381 -0.0110248
84 8.35 0 0 0 0 -0.00456623 -0.00456623 -0.00566798
85 8.45 0 0 0 0 -0.00833159 -0.00833159 -0.0115207
86 8.55 0 0 0 0 -0.0128644 -0.0128644 -0.0156373
87 8.65 0 0 0 0 -0.0216315 -0.0216315 -0.0259031
88 8.75 0 0 0 0 -0.0164366 -0.0164366 -0.016725
89 8.85 0 0 0 0 -0.0122316 -0.0122316 -0.0111583
90 8.95 0 0 0 0 -0.0219212 -0.0219212 -0.0213608
91 9.05 0 0 0 0 -0.0384081 -0.0384081 -0.037834
92 9.15 0 0 0 0 -0.0240448 -0.0240448 -0.0194756
93 9.25 0 0 0 0 -0.0341496 -0.0341496 -0.0302138
94 9.35 0 0 0 0 -0.0645096 -0.0645096 -0.0545067
95 9.45 0 0 0 0 -0.0568332 -0.0568332 -0.0434105
96 9.55 0 0 0 0 -0.080612 -0.080612 -0.060717
97 9.65 0 0 0 0 -0.0861928 -0.0861928 -0.0622316
98 9.75 0 0 0 0 -0.103931 -0.103931 -0.075956
99 9.85 0 0 0 0 -0.0942771 -0.0942771 -0.0668082
100 9.95 0 0 0 0 -0.0929042 -0.0929042 -0.0647346
101 10.05 0 0 0 0 -0.137954 -0.137954 -0.0973941
102 10.15 0 0 0 0 -0.126314 -0.126314 -0.0861668
103 10.25 0 0 0 0 -0.129959 -0.129959 -0.0866986
104 10.35 0 0 0 0 -0.138785 -0.138785 -0.0901683
105 10.45 0 0 0 0 -0.241044 -0.241044 -0.160125
106 10.55 0 0 0 0 -0.18984 -0.18984 -0.119841
107 10.65 0 0 0 0 -0.202304 -0.202304 -0.132964
108 10.75 0 0 0 0 -0.224408 -0.224408 -0.146905
109 10.85 0 0 0 0 -0.238007 -0.238007 -0.159525
110 10.95 0 0 0 0 -0.2061 -0.2061 -0.139829
111 11.05 0 0 0 0 -0.209577 -0.209577 -0.145501
112 11.15 0 0 0 0 -0.236719 -0.236719 -0.165919
113 11.25 0 0 0 0 -0.244405 -0.244405 -0.172829
114 11.35 0 0 0 0 -0.277466 -0.277466 -0.198427
115 11.45 0 0 0 0 -0.261204 -0.261204 -0.183054
116 11.55 0 0 0 0 -0.312359 -0.312359 -0.234186
117 11.65 0 0 0 0 -0.256188 -0.256188 -0.194297
118 11.75 0 0 0 0 -0.279535 -0.279535 -0.219563
119 11.85 0 0 0 0 -0.291325 -0.291325 -0.233486
120 11.95 0 0 0 0 -0.278146 -0.278146 -0.226903
121 12.05 0 0 0 0 -0.275321 -0.275321 -0.225607
122 12.15 0 0 0 0 -0.295145 -0.295145 -0.242198
123 12.25 0 0 0 0 -0.324806 -0.324806 -0.267097
124 12.35 0 0 0 0 -0.321761 -0.321761 -0.268485
125 12.45 0 0 0 0 -0.342758 -0.342758 -0.295957
126 12.55 0 0 0 0 -0.304965 -0.304965 -0.270838
127 12.65 0 0 0 0 -0.285789 -0.285789 -0.254681
128 12.75 0 0 0 0 -0.336574 -0.336574 -0.307848
129 12.85 0 0 0 0 -0.287209 -0.287209 -0.265058
130 12.95 0 0 0 0 -0.32893 -0.32893 -0.311234
131 13.05 0 0 0 0 -0.273195 -0.273195 -0.257887
132 13.15 0 0 0 0 -0.302165 -0.302165 -0.287414
133 13.25 0 0 0 0 -0.351964 -0.351964 -0.329546
134 13.35 0 0 0 0 -0.327322 -0.327322 -0.311368
135 13.45 0 0 0 0 -0.261461 -0.261461 -0.252362
136 13.55 0 0 0 0 -0.336619 -0.336619 -0.323845
137 13.65 0 0 0 0 -0.345263 -0.345263 -0.328262
138 13.75 0 0 0 0 -0.297896 -0.297896 -0.289931
139 13.85 0 0 0 0 -0.333741 -0.333741 -0.328578
140 13.95 0 0 0 0 -0.317686 -0.317686 -0.307005
141 14.05 0 0 0 0 -0.34622 -0.34622 -0.336039
142 14.15 0 0 0 0 -0.332166 -0.332166 -0.323169
143 14.25 0 0 0 0 -0.319225 -0.319225 -0.307071
144 14.35 0 0 0 0 -0.380288 -0.380288 -0.362699
145 14.45 0 0 0 0 -0.290596 -0.290596 -0.281027
146 14.55 0 0 0 0 -0.341465 -0.341465 -0.332302
147 14.65 0 0 0 0 -0.303573 -0.303573 -0.301289
148 14.75 0 0 0 0 -0.335407 -0.335407 -0.334516
149 14.85 0 0 0 0 -0.352974 -0.352974 -0.347463
150 14.95 0 0 0 0 -0.326959 -0.326959 -0.314274
151 15.05 0 0 0 0 -0.380028 -0.380028 -0.36003
152 15.15 0 0 0 0 -0.351105 -0.351105 -0.331942
153 15.25 0 0 0 0 -0.32399 -0.32399 -0.312979
154 15.35 0 0 0 0 -0.317408 -0.317408 -0.308665
155 15.45 0 0 0 0 -0.364075 -0.364075 -0.352699
156 15.55 0 0 0 0 -0.347961 -0.347961 -0.339427
157 15.65 0 0 0 0 -0.303818 -0.303818 -0.298072
158 15.75 0 0 0 0 -0.330855 -0.330855 -0.327662
159 15.85 0 0 0 0 -0.368821 -0.368821 -0.355012
160 15.95 0 0 0 0 -0.344736 -0.344736 -0.331454
161 16.05 0 0 0 0 -0.338317 -0.338317 -0.325745
162 16.15 0 0 0 0 -0.348192 -0.348192 -0.333952
163 16.25 0 0 0 0 -0.409942 -0.409942 -0.392723
164 16.35 0 0 0 0 -0.309756 -0.309756 -0.3016
165 16.45 0 0 0 0 -0.360368 -0.360368 -0.353173
166 16.55 0 0 0 0 -0.353876 -0.353876 -0.348281
167 16.65 0 0 0 0 -0.342049 -0.342049 -0.342004
168 16.75 0 0 0 0 -0.301879 -0.301879 -0.304382
169 16.85 0 0 0 0 -0.354031 -0.354031 -0.34767
170 16.95 0 0 0 0 -0.303336 -0.303336 -0.301642
171 17.05 0 0 0 0 -0.329229 -0.329229 -0.32518
172 17.15 0 0 0 0 -0.378889 -0.378889 -0.367759
173 17.25 0 0 0 0 -0.37164 -0.37164 -0.362095
174 17.35 0 0 0 0 -0.4103 -0.4103 -0.400485
175 17.45 0 0 0 0 -0.292402 -0.292402 -0.299238
176 17.55 0 0 0 0 -0.290597 -0.290597 -0.300648
177 17.65 0 0 0 0 -0.291185 -0.291185 -0.300314
178 17.75 0 0 0 0 -0.355421 -0.355421 -0.357957
179 17.85 0 0 0 0 -0.350799 -0.350799 -0.347525
180 17.95 0 0 0 0 -0.364762 -0.364762 -0.353419
181 18.05 0 0 0 0 -0.392924 -0.392924 -0.381267
182 18.15 0 0 0 0 -0.331572 -0.331572 -0.32443
183 18.25 0 0 0 0 -0.335694 -0.335694 -0.331914
184 18.35 0 0 0 0 -0.357872 -0.357872 -0.356246
185 18.45 0 0 0 0 -0.309504 -0.309504 -0.315289
186 18.55 0 0 0 0 -0.308406 -0.308406 -0.316277
187 18.65 0 0 0 0 -0.353773 -0.353773 -0.357206
188 18.75 0 0 0 0 -0.333233 -0.333233 -0.331734
189 18.85 0 0 0 0 -0.358077 -0.358077 -0.351304
190 18.95 0 0 0 0 -0.324838 -0.324838 -0.314411
191 19.05 0 0 0 0 -0.414206 -0.414206 -0.39934
192 19.15 0 0 0 0 -0.314643 -0.314643 -0.308068
193 19.25 0 0 0 0 -0.357438 -0.357438 -0.351161
194 19.35 0 0 0 0 -0.311036 -0.311036 -0.309422
195 19.45 0 0 0 0 -0.324471 -0.324471 -0.325225
196 19.55 0 0 0 0 -0.304372 -0.304372 -0.302558
197 19.65 0 0 0 0 -0.396251 -0.396251 -0.388311
198 19.75 0 0 0 0 -0.33423 -0.33423 -0.330482
199 19.85 0 0 0 0 -0.33813 -0.33813 -0.328784
200 19.95 0 0 0 0 -0.344629 -0.344629 -0.331342
201 20.05 0 0 0 0 -0.359168 -0.359168 -0.342848
202 20.15 0 0 0 0 -0.364271 -0.364271 -0.344938
203 20.25 0 0 0 0 -0.377185 -0.377185 -0.371754
204 20.35 0 0 0 0 -0.300239 -0.300239 -0.302322
205 20.45 0 0 0 0 -0.319333 -0.319333 -0.323744
206 20.55 0 0 0 0 -0.304434 -0.304434 -0.306531
207 20.65 0 0 0 0 -0.329832 -0.329832 -0.32525
208 20.75 0 0 0 0 -0.317254 -0.317254 -0.308568
209 20.85 0 0 0 0 -0.370289 -0.370289 -0.357256
210 20.95 0 0 0 0 -0.35759 -0.35759 -0.343027
211 21.05 0 0 0 0 -0.365587 -0.365587 -0.349006
212 21.15 0 0 0 0 -0.37087 -0.37087 -0.356178
213 21.25 0 0 0 0 -0.307577 -0.307577 -0.307815
214 21.35 0 0 0 0 -0.276262 -0.276262 -0.278755
215 21.45 0 0 0 0 -0.269675 -0.269675 -0.270201
216 21.55 0 0 0 0 -0.385776 -0.385776 -0.375697
217 21.65 0 0 0 0 -0.330391 -0.330391 -0.31884
218 21.75 0 0 0 0 -0.357154 -0.357154 -0.344073
219 21.85 0 0 0 0 -0.31986 -0.31986 -0.305268
220 21.95 0 0 0 0 -0.357641 -0.357641 -0.336235
221 22.05 0 0 0 0 -0.362192 -0.362192 -0.34388
222 22.15 0 0 0 0 -0.276555 -0.276555 -0.266902
223 22.25 0 0 0 0 -0.320629 -0.320629 -0.309025
224 22.35 0 0 0 0 -0.325067 -0.325067 -0.313179
225 22.45 0 0 0 0 -0.30485 -0.30485 -0.288924
226 22.55 0 0 0 0 -0.323592 -0.323592 -0.306459
227 22.65 0 0 0 0 -0.298412 -0.298412 -0.276304
228 22.75 0 0 0 0 -0.38663 -0.38663 -0.35295
229 22.85 0 0 0 0 -0.307228 -0.307228 -0.272474
230 22.95 0 0 0 0 -0.353202 -0.353202 -0.313311
231 23.05 0 0 0 0 -0.314423 -0.314423 -0.276824
232 23.15 0 0 0 0 -0.294209 -0.294209 -0.262005
233 23.25 0 0 0 0 -0.301896 -0.301896 -0.265777
234 23.35 0 0 0 0 -0.312455 -0.312455 -0.275053
235 23.45 0 0 0 0 -0.30269 -0.30269 -0.263198
236 23.55 0 0 0 0 -0.316804 -0.316804 -0.268662
237 23.65 0 0 0 0 -0.295978 -0.295978 -0.2484
238 23.75 0 0 0 0 -0.278871 -0.278871 -0.230385
239 23.85 0 0 0 0 -0.315796 -0.315796 -0.252141
240 23.95 0 0 0 0 -0.31924 -0.31924 -0.253059
241 24.05 0 0 0 0 -0.256329 -0.256329 -0.203534
242 24.15 0 0 0 0 -0.274603 -0.274603 -0.218519
243 24.25 0 0 0 0 -0.320534 -0.320534 -0.249943
244 24.35 0 0 0 0 -0.279826 -0.279826 -0.214498
245 24.45 0 0 0 0 -0.221051 -0.221051 -0.163827
246 24.55 0 0 0 0 -0.24232 -0.24232 -0.178154
247 24.65 0 0 0 0 -0.261761 -0.261761 -0.189837
248 24.75 0 0 0 0 -0.251244 -0.251244 -0.17846
249 24.85 0 0 0 0 -0.235321 -0.235321 -0.167051
250 24.95 0 0 0 0 -0.233348 -0.233348 -0.167368
251 25.05 0 0 0 0 -0.207289 -0.207289 -0.146507
252 25.15 0 0 0 0 -0.202113 -0.202113 -0.14491
253 25.25 0 0 0 0 -0.179047 -0.179047 -0.125954
254 25.35 0 0 0 0 -0.191089 -0.191089 -0.137354
255 25.45 0 0 0 0 -0.165342 -0.165342 -0.115526
256 25.55 0 0 0 0 -0.158266 -0.158266 -0.109969
257 25.65 0 0 0 0 -0.15533 -0.15533 -0.104659
258 25.75 0 0 0 0 -0.137996 -0.137996 -0.0971794
259 25.85 0 0 0 0 -0.12209 -0.12209 -0.0846307
260 25.95 0 0 0 0 -0.116309 -0.116309 -0.0844348
261 26.05 0 0 0 0 -0.103135 -0.103135 -0.0761114
262 26.15 0 0 0 0 -0.0859395 -0.0859395 -0.0640981
263 26.25 0 0 0 0 -0.0816817 -0.0816817 -0.0618304
264 26.35 0 0 0 0 -0.0874017 -0.0874017 -0.0687614
265 26.45 0 0 0 0 -0.070888 -0.070888 -0.057149
266 26.55 0 0 0 0 -0.0649175 -0.0649175 -0.0533584
267 26.65 0 0 0 0 -0.0601396 -0.0601396 -0.0519278
268 26.75 0 0 0 0 -0.04224 -0.04224 -0.038032
269 26.85 0 0 0 0 -0.0299687 -0.0299687 -0.0290245
270 26.95 0 0 0 0 -0.0213586 -0.0213586 -0.0206129
271 27.05 0 0 0 0 -0.0157829 -0.0157829 -0.0143071
272 27.15 0 0 0 0 -0.0224058 -0.0224058 -0.0227793
273 27.25 0 0 0 0 -0.0223196 -0.0223196 -0.0241942
274 27.35 0 0 0 0 -0.0214369 -0.0214369 -0.0249539
275 27.45 0 0 0 0 -0.016606 -0.016606 -0.0196267
276 27.55 0 0 0 0 -0.0106088 -0.0106088 -0.0124556
277 27.65 0 0 0 0 -0.0135239 -0.0135239 -0.0183825
278 27.75 0 0 0 0 -0.00330598 -0.00330598 -0.0046237
279 27.85 0 0 0 0 -0.00565013 -0.00565013 -0.00906982
280 27.95 0 0 0 0 -0.00227719 -0.00227719 -0.00386691
281 28.05 0 0 0 0 -0.0023681 -0.0023681 -0.0039598
282 28.15 0 0 0 0 -0.00305432 -0.00305432 -0.00538793
283 28.25 0 0 0 0 -0.00193577 -0.00193577 -0.00350688
284 28.35 0 0 0 0 -0.00253272 -0.00253272 -0.00501518
285 28.45 0 0 0 0 -0.00157355 -0.00157355 -0.00312086
286 28.55 0 0 0 0 -0.00161007 -0.00161007 -0.00318329
287 28.65 0 0 0 0 -0.00282759 -0.00282759 -0.00609052
288 28.75 0 0 0 0 -0.00191977 -0.00191977 -0.00388248
289 28.85 0 0 0 0 -0.00129618 -0.00129618 -0.00331254
290 28.95 0 0 0 0 -0.00118713 -0.00118713 -0.00295978
291 29.05 0 0 0 0 -0.000527392 -0.000527392 -0.00148175
292 29.15 0 0 0 0 -0.000545151 -0.000545151 -0.00151172
293 29.25 0 0 0 0 -0.000527081 -0.000527081 -0.00148115
294 29.35 0 0 0 0 -0.000843251 -0.000843251 -0.00214585
295 29.45 0 0 0 0 -0.000411582 -0.000411582 -0.00122349
296 29.55 0 0 0 0 -0.000401941 -0.000401941 -0.00123532
297 29.65 0 0 0 0 -0.000393434 -0.000393434 -0.00121267
298 29.75 0 0 0 0 -0.00040066 -0.00040066 -0.00123302
299 29.85 0 0 0 0 -0.000395321 -0.000395321 -0.00121595
300 29.95 0 0 0 0 -0.000398913 -0.000398913 -0.00123023
301 30.05 0 0 0 0 -0.000397976 -0.000397976 -0.00121878
302 30.15 0 0 0 0 -0.000397771 -0.000397771 -0.0012267
303 30.25 0 0 0 0 -0.000413764 -0.000413764 -0.00121931
304 30.35 0 0 0 0 -0.000744806 -0.000744806 -0.00131035
305 30.45 0 0 0 0 -0.00033502 -0.00033502 -0.000909885
306 30.55 0 0 0 0 -0.000337371 -0.000337371 -0.000940026
307 30.65 0 0 0 0 -0.000610199 -0.000610199 -0.00111883
308 30.75 0 0 0 0 -0.000350983 -0.000350983 -0.000811482
309 30.85 0 0 0 0 -0.000342354 -0.000342354 -0.000827218
310 30.95 0 0 0 0 -0.000795171 -0.000795171 -0.00129308
311 31.05 0 0 0 0 -0.00054353 -0.00054353 -0.000898661
312 31.15 0 0 0 0 -0.000275778 -0.000275778 -0.000577519
313 31.25 0 0 0 0 -0.000272538 -0.000272538 -0.000571455
314 31.35 0 0 0 0 -0.000272866 -0.000272866 -0.000579713
315 31.45 0 0 0 0 -0.000535725 -0.000535725 -0.000643107
316 31.55 0 0 0 0 -0.00027248 -0.00027248 -0.000506659
317 31.65 0 0 0 0 -0.00049679 -0.00049679 -0.000530928
318 31.75 0 0 0 0 -0.000201434 -0.000201434 -0.000449275
319 31.85 0 0 0 0 -0.000216967 -0.000216967 -0.000459578
320 31.95 0 0 0 0 -0.000209423 -0.000209423 -0.000452133
321 32.05 0 0 0 0 -0.000208362 -0.000208362 -0.000458438
322 32.15 0 0 0 0 -0.000467658 -0.000467658 -0.000539354
323 32.25 0 0 0 0 -0.000204812 -0.000204812 -0.00043389
324 32.35 0 0 0 0 -0.000195283 -0.000195283 -0.000433742
325 32.45 0 0 0 0 -0.0001996 -0.0001996 -0.000434366
326 32.55 0 0 0 0 -0.000202461 -0.000202461 -0.000433818
327 32.65 0 0 0 0 -0.00063651 -0.00063651 -0.000822514
328 32.75 0 0 0 0 -0.000208485 -0.000208485 -0.000408987
329 32.85 0 0 0 0 -0.000213698 -0.000213698 -0.000413149
330 32.95 0 0 0 0 -0.00021187 -0.00021187 -0.000408375
331 33.05 0 0 0 0 -0.000202057 -0.000202057 -0.000414611
332 33.15 0 0 0 0 -0.000697365 -0.000697365 -0.000822194
333 33.25 0 0 0 0 -0.000473249 -0.000473249 -0.000513277
334 33.35 0 0 0 0 -0.000280613 -0.000280613 -0.000372977
335 33.45 0 0 0 0 -0.000454056 -0.000454056 -0.000543718
336 33.55 0 0 0 0 -0.000427294 -0.000427294 -0.000613783
337 33.65 0 0 0 0 -0.000206351 -0.000206351 -0.000344478
338 33.75 0 0 0 0 -0.000194489 -0.000194489 -0.000342354
339 33.85 0 0 0 0 -0.000197024 -0.000197024 -0.000344124
340 33.95 0 0 0 0 -0.000195172 -0.000195172 -0.000342559
341 34.05 0 0 0 0 -0.000196958 -0.000196958 -0.000343947
342 34.15 0 0 0 0 -0.000192695 -0.000192695 -0.000342501
343 34.25 0 0 0 0 -0.000471972 -0.000471972 -0.000443651
344 34.35 0 0 0 0 -0.000515237 -0.000515237 -0.000467508
345 34.45 0 0 0 0 -0.000215429 -0.000215429 -0.000351219
346 34.55 0 0 0 0 -0.000231796 -0.000231796 -0.000349773
347 34.65 0 0 0 0 -0.000423305 -0.000423305 -0.000532669
348 34.75 0 0 0 0 -0.000192139 -0.000192139 -0.00035489
349 34.85 0 0 0 0 -0.000411006 -0.000411006 -0.000436414
350 34.95 0 0 0 0 -0.000389919 -0.000389919 -0.000412098
351 35.05 0 0 0 0 -0.000200326 -0.000200326 -0.000333132
352 35.15 0 0 0 0 -0.000202171 -0.000202171 -0.000333097
353 35.25 0 0 0 0 -0.000197567 -0.000197567 -0.000333811
354 35.35 0 0 0 0 -0.000557878 -0.000557878 -0.000552142
355 35.45 0 0 0 0 -0.000156578 -0.000156578 -0.000313044
356 35.55 0 0 0 0 -0.000384165 -0.000384165 -0.000549382
357 35.65 0 0 0 0 -0.000147176 -0.000147176 -0.000315539
358 35.75 0 0 0 0 -0.00014982 -0.00014982 -0.000315241
359 35.85 0 0 0 0 -0.000368917 -0.000368917 -0.000541607
360 35.95 0 0 0 0 -0.00015588 -0.00015588 -0.000310682
4000 360
1 0.05 0 0 0 0 -0.000184485 -0.000184485 -0.00032764
2 0.15 0 0 0 0 -0.000340765 -0.000340765 -0.000463866
3 0.25 0 0 0 0 -0.000360675 -0.000360675 -0.000444847
4 0.35 0 0 0 0 -0.000362155 -0.000362155 -0.000425792
5 0.45 0 0 0 0 -0.000170453 -0.000170453 -0.00031734
6 0.55 0 0 0 0 -0.000175699 -0.000175699 -0.000317667
7 0.65 0 0 0 0 -0.000175267 -0.000175267 -0.00031744
8 0.75 0 0 0 0 -0.00033606 -0.00033606 -0.000438534
9 0.85 0 0 0 0 -0.000173333 -0.000173333 -0.000320225
10 0.95 0 0 0 0 -0.000167354 -0.000167354 -0.000320419
11 1.05 0 0 0 0 -0.000321716 -0.000321716 -0.000397637
12 1.15 0 0 0 0 -0.000176156 -0.000176156 -0.000312623
13 1.25 0 0 0 0 -0.000178973 -0.000178973 -0.000314014
14 1.35 0 0 0 0 -0.000310219 -0.000310219 -0.00037398
15 1.45 0 0 0 0 -0.000198226 -0.000198226 -0.000307951
16 1.55 0 0 0 0 -0.00058899 -0.00058899 -0.000550298
17 1.65 0 0 0 0 -0.00031729 -0.00031729 -0.000467997
18 1.75 0 0 0 0 -0.000156419 -0.000156419 -0.000315289
19 1.85 0 0 0 0 -0.000278152 -0.000278152 -0.000389223
20 1.95 0 0 0 0 -0.000220213 -0.000220213 -0.000416932
21 2.05 0 0 0 0 -0.000153943 -0.000153943 -0.000316681
22 2.15 0 0 0 0 -0.000154918 -0.000154918 -0.000317754
23 2.25 0 0 0 0 -0.000155758 -0.000155758 -0.000317054
24 2.35 0 0 0 0 -0.00015478 -0.00015478 -0.000317226
25 2.45 0 0 0 0 -0.000492205 -0.000492205 -0.000581566
26 2.55 0 0 0 0 -0.000159514 -0.000159514 -0.00033281
27 2.65 0 0 0 0 -0.000246723 -0.000246723 -0.000412134
28 2.75 0 0 0 0 -0.000111811 -0.000111811 -0.000337571
29 2.85 0 0 0 0 -0.000124986 -0.000124986 -0.000334138
30 2.95 0 0 0 0 -0.000119948 -0.000119948 -0.000337496
31 3.05 0 0 0 0 -0.000121446 -0.000121446 -0.000334568
32 3.15 0 0 0 0 -0.000122956 -0.000122956 -0.000337324
33 3.25 0 0 0 0 -0.000113722 -0.000113722 -0.000333597
34 3.35 0 0 0 0 -0.00027175 -0.00027175 -0.00050662
35 3.45 0 0 0 0 -0.000131318 -0.000131318 -0.000347921
36 3.55 0 0 0 0 -0.000131011 -0.000131011 -0.000350211
37 3.65 0 0 0 0 -0.000129776 -0.000129776 -0.000346619
38 3.75 0 0 0 0 -0.000133847 -0.000133847 -0.000351122
39 3.85 0 0 0 0 -0.000127646 -0.000127646 -0.000345679
40 3.95 0 0 0 0 -0.000389027 -0.000389027 -0.000682
41 4.05 0 0 0 0 -0.000189068 -0.000189068 -0.000392363
42 4.15 0 0 0 0 -0.000274155 -0.000274155 -0.000504594
43 4.25 0 0 0 0 -0.000298276 -0.000298276 -0.000556197
44 4.35 0 0 0 0 -0.000159731 -0.000159731 -0.000444877
45 4.45 0 0 0 0 -0.000162225 -0.000162225 -0.00044031
46 4.55 0 0 0 0 -0.000163443 -0.000163443 -0.000444512
47 4.65 0 0 0 0 -0.000163034 -0.000163034 -0.000439919
48 4.75 0 0 0 0 -0.000263573 -0.000263573 -0.000561645
49 4.85 0 0 0 0 -0.000177067 -0.000177067 -0.00049108
50 4.95 0 0 0 0 -0.000347371 -0.000347371 -0.000723725
51 5.05 0 0 0 0 -0.000206559 -0.000206559 -0.000547058
52 5.15 0 0 0 0 -0.000204387 -0.000204387 -0.000536396
53 5.25 0 0 0 0 -0.000207085 -0.000207085 -0.000544319
54 5.35 0 0 0 0 -0.000312587 -0.000312587 -0.000681785
55 5.45 0 0 0 0 -0.000235053 -0.000235053 -0.000638439
56 5.55 0 0 0 0 -0.000216812 -0.000216812 -0.000591517
57 5.65 0 0 0 0 -0.000836727 -0.000836727 -0.00117425
58 5.75 0 0 0 0 -0.000363049 -0.000363049 -0.000915289
59 5.85 0 0 0 0 -0.000530164 -0.000530164 -0.00109616
60 5.95 0 0 0 0 -0.000490382 -0.000490382 -0.00129077
61 6.05 0 0 0 0 -0.000400704 -0.000400704 -0.0011519
62 6.15 0 0 0 0 -0.000381755 -0.000381755 -0.00110582
63 6.25 0 0 0 0 -0.000409933 -0.000409933 -0.00116297
64 6.35 0 0 0 0 -0.000357605 -0.000357605 -0.00108399
65 6.45 0 0 0 0 -0.00103627 -0.00103627 -0.00223198
66 6.55 0 0 0 0 -0.000540235 -0.000540235 -0.00144522
67 6.65 0 0 0 0 -0.00116633 -0.00116633 -0.00256313
68 6.75 0 0 0 0 -0.000770556 -0.000770556 -0.00188843
69 6.85 0 0 0 0 -0.000773708 -0.000773708 -0.00189539
70 6.95 0 0 0 0 -0.000758424 -0.000758424 -0.00187094
71 7.05 0 0 0 0 -0.00129126 -0.00129126 -0.00287591
72 7.15 0 0 0 0 -0.000905306 -0.000905306 -0.00207684
73 7.25 0 0 0 0 -0.00149411 -0.00149411 -0.00312564
74 7.35 0 0 0 0 -0.00108731 -0.00108731 -0.00232781
75 7.45 0 0 0 0 -0.00215709 -0.00215709 -0.00466408
76 7.55 0 0 0 0 -0.00284043 -0.00284043 -0.00533475
77 7.65 0 0 0 0 -0.00252426 -0.00252426 -0.0046024
78 7.75 0 0 0 0 -0.0030659 -0.0030659 -0.00516664
79 7.85 0 0 0 0 -0.0032756 -0.0032756 -0.00546856
80 7.95 0 0 0 0 -0.00448012 -0.00448012 -0.00757998
81 8.05 0 0 0 0 -0.00430875 -0.00430875 -0.00651847
