# Time-averaged data for fix fB
# TimeStep Number-of-rows
# Row c_pB[1] c_pB[2] c_pB[3] c_pB[4] c_pB[5] c_pB[6] c_pB[7] c_pB[8]
0 360
231 23.05 0.730769 0.614831 0.552605 0.573836 -0.550686 -0.295908 -0.801567
232 23.15 0.669231 0.62924 0.610771 0.614988 -0.537499 -0.700087 -0.811729
233 23.25 0.766667 0.553896 0.608999 0.585875 -1.07038 -1.01194 -0.827812
234 23.35 0.674359 0.572134 0.603996 0.599163 -0.970294 -0.937611 -0.856818
235 23.45 0.812821 0.755815 0.772229 0.845938 -0.89274 -0.941988 -0.817709
236 23.55 0.805128 0.634885 0.687061 0.727169 -0.694832 -0.680983 -0.835473
237 23.65 0.758974 0.722517 0.707104 0.569441 -0.55232 -0.786162 -0.851603
238 23.75 0.720513 0.66633 0.613613 0.637261 -0.315799 -0.740578 -0.829749
239 23.85 0.769231 0.646012 0.641491 0.739266 -0.561958 -0.80253 -0.771203
240 23.95 0.705128 0.651534 0.693755 0.698699 -0.788275 -0.829739 -0.712008
241 24.05 0.669231 0.55251 0.563308 0.51688 -0.703951 -0.938062 -0.670032
242 24.15 0.676923 0.542652 0.660918 0.597441 -0.826183 -1.32669 -0.722647
243 24.25 0.764103 0.616932 0.608742 0.620381 -0.605446 -0.907589 -0.662325
244 24.35 0.751282 0.657661 0.644717 0.625283 -0.971389 -0.782803 -0.629017
245 24.45 0.702564 0.568974 0.642361 0.590598 -0.888751 -0.788346 -0.598778
246 24.55 0.7 0.615815 0.60144 0.586546 -1.10781 -0.960751 -0.612746
247 24.65 0.658974 0.592876 0.520551 0.54301 -1.05818 -1.03472 -0.599286
248 24.75 0.784615 0.723466 0.61995 0.695953 -0.938983 -1.11696 -0.647777
249 24.85 0.674359 0.589336 0.650747 0.613459 -0.829925 -0.938234 -0.646967
250 24.95 0.630769 0.512471 0.509811 0.611513 -1.07792 -0.948902 -0.621511
251 25.05 0.676923 0.603975 0.522622 0.539178 -0.888954 -0.873376 -0.660849
252 25.15 0.687179 0.485025 0.593166 0.572655 -0.884606 -1.07613 -0.726961
253 25.25 0.610256 0.61114 0.589093 0.556032 -1.11295 -0.997177 -0.748306
254 25.35 0.65641 0.546024 0.585392 0.620977 -1.04261 -1.09487 -0.760317
255 25.45 0.551282 0.486423 0.435928 0.415509 -0.348592 -0.661858 -0.689647
256 25.55 0.505128 0.410618 0.410574 0.419899 -0.59579 -0.700661 -0.613388
257 25.65 0.54359 0.510368 0.418806 0.481766 -0.747441 -0.75115 -0.588274
258 25.75 0.582051 0.505167 0.521209 0.515786 -0.689121 -0.647293 -0.543369
259 25.85 0.476923 0.423087 0.401279 0.429695 -0.71808 -0.675843 -0.512952
260 25.95 0.484615 0.384356 0.407288 0.440938 -0.622649 -0.719347 -0.520796
261 26.05 0.451282 0.331022 0.345458 0.383654 -0.624063 -0.67939 -0.493615
262 26.15 0.410256 0.354404 0.400997 0.360341 -0.64349 -0.533632 -0.391199
263 26.25 0.351282 0.293327 0.321442 0.196444 -0.583049 -0.439373 -0.318654
264 26.35 0.338462 0.371625 0.283381 0.327232 -0.361338 -0.395331 -0.279121
265 26.45 0.289744 0.169646 0.293777 0.244831 -0.352723 -0.313938 -0.276899
266 26.55 0.264103 0.283585 0.242059 0.24062 -0.328533 -0.180425 -0.238125
267 26.65 0.241026 0.191135 0.179716 0.190956 -0.328057 -0.307093 -0.212314
268 26.75 0.217949 0.162502 0.206207 0.225928 -0.267538 -0.318278 -0.181568
269 26.85 0.164103 0.131504 0.133926 0.110304 -0.0950416 -0.223155 -0.149942
270 26.95 0.138462 0.115856 0.10454 0.119983 -0.120751 -0.0896564 -0.116771
271 27.05 0.125641 0.141277 0.112214 0.0869532 -0.130894 -0.133895 -0.105307
272 27.15 0.14359 0.111153 0.137496 0.153017 -0.0375459 -0.11374 -0.100177
273 27.25 0.105128 0.110529 0.100852 0.0907212 -0.0589236 -0.0844149 -0.0772604
274 27.35 0.0794872 0.0560707 0.0702809 0.051987 -0.0713434 -0.0695547 -0.055962
275 27.45 0.0794872 0.0851661 0.066493 0.053843 -0.0405544 -0.0275828 -0.0450268
276 27.55 0.0564103 0.0295672 0.0576532 0.0452746 -0.0190247 -0.0348903 -0.0436417
277 27.65 0.0461538 0.0212632 0.0198785 0.036814 -0.00226713 -0.0246908 -0.0453239
278 27.75 0.0461538 0.0461892 0.0315081 0.0519008 -0.0307181 -0.0260862 -0.03821
279 27.85 0.0307692 0.0246582 0.0161156 0.0167665 -0.0197162 -0.0100827 -0.0297708
280 27.95 0.0307692 0.0160899 0.0258041 0.00755804 -0.0128733 0.00383735 -0.0261839
281 28.05 0.0282051 0.0352202 0.00661982 0.0306452 -0.00903456 -0.00240872 -0.0213733
282 28.15 0.0230769 0.0403476 0.0188571 0.0102407 -0.0029129 -0.0119169 -0.0180957
283 28.25 0.0282051 0.0406983 0.0248707 0.0270268 -0.0102641 -0.0138421 -0.017422
284 28.35 0.0179487 0.0165419 0.01156 0.0115263 -0.00247665 -0.00771249 -0.0136984
285 28.45 0.0230769 0.00664221 0.0116108 0.0205961 -0.00735139 -0.0102367 -0.0109468
286 28.55 0.0179487 0.0114497 0.0168836 0.00292382 -0.00714357 -0.00890529 -0.0104231
287 28.65 0.025641 0.014846 0.0164579 0.0276562 0.015369 -0.00848177 -0.00753465
288 28.75 0.0179487 0.0177403 0.00941397 0.00648383 0.0307121 0.00370478 -0.0043015
289 28.85 0.0205128 0.031733 0.0140696 0.0230238 0.00737583 0.000696998 -0.00389839
290 28.95 0.0128205 0.00349609 0.00375624 0.00648354 0.00094162 -0.000719484 -0.00356759
291 29.05 0.0128205 0.00904126 0.00381445 0.000774919 0.00358962 0.0017474 0.00219173
292 29.15 0.0179487 0.00370173 0.0163844 0.0209305 0.00831406 0.000735878 0.00261081
293 29.25 0.0179487 0.00684884 0.00922707 0.00963007 0.00557224 -0.00143377 0.00152559
294 29.35 0.0205128 0.0212316 0.0133305 0.0160777 0.00449056 -0.00175121 0.00105559
295 29.45 0.0128205 0.00427836 0.023718 0.00131348 0.00514706 -0.000486093 0.000357481
296 29.55 0.0153846 0.0142503 0.0284491 0.0204975 0.00407354 -0.0016497 0.00046807
297 29.65 0.0102564 0.0134802 0.00165202 0.00424176 -0.00317531 -0.00794689 -0.00418723
298 29.75 0.0128205 0.0198324 0.00352163 0.0205179 -0.00226193 -0.00476918 -0.0044437
299 29.85 0.0102564 0.00582896 0.0168633 0.00796547 -0.00231548 -0.00443627 -0.00454236
300 29.95 0.0102564 0.0116647 0.0149258 0.0166844 -0.00242092 -0.00424668 -0.00452726
301 30.05 0.0179487 0.00585797 0.00958309 0.0156856 -0.00168947 -0.00243488 -0.00399765
302 30.15 0.00512821 0.00315802 0.00105105 0.000913044 -0.00163597 -0.00216869 -0.00404037
303 30.25 0.00512821 0.00997097 0.021807 0.00401806 -0.00155629 -0.00213685 -0.00415797
304 30.35 0.0205128 0.0157798 0.017314 0.0231373 -0.00391318 -0.00235662 -0.00426368
305 30.45 0.0179487 0.00569113 0.0160525 0.0241694 -0.00587875 -0.00223977 -0.00452272
306 30.55 0.0179487 0.0164713 0.0110998 0.0118725 -0.00528693 -0.00255961 -0.00458197
307 30.65 0.0230769 0.0153962 0.00955705 0.0208423 -0.00492816 -0.00258314 -0.00517729
308 30.75 0.0153846 0.0162952 0.00661125 0.00744223 -0.00559228 -0.00282754 -0.00516374
309 30.85 0.0128205 0.000947069 0.0185868 0.00114459 -0.00292875 -0.00264957 -0.0041554
310 30.95 0.0230769 0.0219335 0.019299 0.0247974 0.00453878 -0.00233812 -0.0010641
311 31.05 0.0153846 0.0354704 0.019554 0.00917155 0.00466211 -0.00182926 -0.000957821
312 31.15 0.0128205 0.030982 0.00471569 0.0108959 0.00502066 -0.00133035 -0.000731069
313 31.25 0.00769231 0.00521948 0.0017625 0.00213775 0.00552286 -0.0054611 -0.000100199
314 31.35 0.00769231 0.00193322 0.00116573 0.00305032 0.00567379 -0.00265672 0.000256185
315 31.45 0.0102564 0.0137544 0.00590046 0.00397919 0.00176393 -0.000163407 -0.00161244
316 31.55 0.00769231 0.000823108 0.000564974 0.00893738 -8.51552e-05 0.000419574 -0.00258598
317 31.65 0.0153846 0.012229 0.0112133 0.017057 -0.00452494 -0.00184562 -0.00281023
318 31.75 0.0102564 0.00650039 0.0113895 0.00173274 -0.00478736 -0.00329103 -0.00237149
319 31.85 0.0153846 0.0238385 0.00643016 0.0229326 -0.0024036 -0.00457019 -0.00212267
320 31.95 0.0128205 0.00466207 0.00236274 0.00749293 -0.00240053 -0.00450135 -0.00186926
321 32.05 0.0282051 0.0250745 0.0134453 0.0253998 -0.00326513 -0.00370081 -0.00192302
322 32.15 0.0205128 0.0142922 0.0239872 0.0287447 -0.0028151 -0.00287944 -0.00144928
323 32.25 0.00512821 0.00394134 0.0081178 0.00109968 -0.000726611 -0.000823887 -0.00115529
324 32.35 0.0102564 0.00173595 0.0280037 0.0198703 -0.00284393 -0.00565161 -0.00138105
325 32.45 0.00512821 0.00136309 0.0010547 0.00716018 -0.000618774 -0.000890434 -0.00115637
326 32.55 0.0153846 0.00760786 0.0286571 0.00437559 -0.00112128 -0.000911938 -0.00129976
327 32.65 0.0205128 0.00578585 0.0111553 0.0278565 -0.00409026 -0.00214803 -0.00211072
328 32.75 0.00769231 0.00952066 0.00126465 0.00117423 -0.00369589 -0.00199817 0.000346031
329 32.85 0.0102564 0.0207414 0.00488506 0.00487236 -0.00479567 -0.0028409 0.000926193
330 32.95 0.0230769 0.0276912 0.0140068 0.0144705 -0.00498907 -0.00289901 0.000492445
331 33.05 0.0179487 0.00771218 0.0222082 0.0290121 -0.00240203 8.25192e-05 0.00143724
332 33.15 0.0179487 0.0136613 0.0258699 0.0234463 -0.00103924 -0.000103663 0.00186751
333 33.25 0.0102564 0.00476757 0.0110627 0.00502077 0.000627396 0.000414403 0.00209237
334 33.35 0.0205128 0.0183251 0.0232776 0.0129021 0.00490451 0.0083835 0.00347637
335 33.45 0.0205128 0.0145701 0.0057082 0.021695 0.00181987 0.00383105 0.00386578
336 33.55 0.0153846 0.00939533 0.0259298 0.0137247 -0.000800881 0.000824422 0.00133725
337 33.65 0.00769231 0.0109424 0.00444293 0.00686693 -0.00167099 1.99079e-05 0.000101282
338 33.75 0.0230769 0.019506 0.0162424 0.0101095 -0.00369503 -0.00208071 -0.000525629
339 33.85 0.00512821 0.000652347 0.00367987 0.00875759 -0.00253454 0.00800177 0.000459959
340 33.95 0.0128205 0.00441044 0.0136494 0.0105901 -0.0024433 0.0161352 0.00163711
341 34.05 0.0128205 0.0204544 0.00445332 0.0359001 -0.00279727 0.0180127 0.00150333
342 34.15 0.0179487 0.0301741 0.0165193 0.0287045 -0.00406286 0.0174791 0.00162367
343 34.25 0.00769231 0.00340456 0.00161464 0.00758389 -0.00239037 0.00033146 -0.00125217
344 34.35 0.0153846 0.0138426 0.00898167 0.0034444 0.00339666 -0.000251098 0.00133574
345 34.45 0.0153846 0.0274315 0.00435938 0.0129749 0.00538945 0.00184037 0.00286206
346 34.55 0.00512821 0.000995843 0.00057452 0.00246188 0.00540333 0.00272658 0.00329464
347 34.65 0.0153846 0.0336433 0.00318566 0.0107631 0.0036397 0.00131241 0.00411919
348 34.75 0.0128205 0.00502184 0.00523076 0.0080304 0.0043261 -0.00214448 0.00500839
349 34.85 0.0205128 0.00974046 0.0194478 0.0188117 0.000905133 -0.003492 0.00206978
350 34.95 0.0153846 0.0269908 0.00697668 0.00937753 -0.000255002 -0.000748381 0.00128931
351 35.05 0.00512821 0.00143257 0.00473853 0.0055756 -0.000236593 -0.000710343 0.00136666
352 35.15 0.0128205 0.025994 0.00709881 0.0106612 -0.000570696 0.00124167 -1.8872e-05
353 35.25 0.00512821 0.00148347 0.000741841 0.00853459 -0.00097754 0.00147816 -2.80575e-05
354 35.35 0.0153846 0.0101856 0.0179971 0.0092523 -0.000895633 -5.34544e-05 -3.7383e-06
355 35.45 0.00769231 0.00377391 0.00239072 0.0178328 -0.00150822 -0.000585924 -0.000409459
356 35.55 0.0153846 0.0128498 0.0120721 0.0212801 -0.001103 -0.00157228 -0.000479968
357 35.65 0.00769231 0.00237648 0.00137381 0.00296881 -0.00176674 -0.00246343 -0.000957396
358 35.75 0.0025641 0.00506845 0.000106672 0.000713572 -0.00185121 -0.00122385 -0.00183938
359 35.85 0.0102564 0.00302797 0.0134373 0.00988714 -0.00118504 -0.00122958 -0.00183723
360 35.95 0.0128205 0.00312623 0.00915888 0.00355993 -0.00127764 -0.00132213 -0.00184162
78000 360
1 0.05 0.0175 0.0183768 0.0270268 0.013756 -0.00179669 -0.00108856 -0.00161182
2 0.15 0.0075 0.00435523 0.0108142 0.00318744 -0.00171024 -0.00101222 -0.00156584
3 0.25 0.0225 0.0175663 0.0284811 0.0243657 -0.00238199 -0.00131407 -0.00212407
4 0.35 0.01 0.0135714 0.00570826 0.0124794 -0.00239537 -0.00139182 -0.00216852
5 0.45 0.0075 0.00527909 0.00110048 0.00392682 -0.00239206 -0.00139508 -0.0021677
6 0.55 0.0175 0.0174846 0.00450754 0.0089051 -0.00242484 -0.00137209 -0.00218356
7 0.65 0.01 0.0047311 0.0313183 0.0115044 -0.00280375 -0.00126162 -0.00228621
8 0.75 0.015 0.00676964 0.0228534 0.00762997 -0.00358835 -0.0034467 -0.00242802
9 0.85 0.0175 0.0253363 0.0116388 0.014792 -0.00437826 -0.00348993 -0.00191599
10 0.95 0.0125 0.00147626 0.00947839 0.00959069 -0.00406521 -0.00635565 -0.00197148
11 1.05 0.0125 0.018047 0.00342067 0.0106073 -0.00290347 -0.00187353 -0.00198592
12 1.15 0.0075 5.0477e-05 0.0110465 0.0012145 -0.00297816 -0.00219188 -0.00207872
13 1.25 0.015 0.00645969 0.011252 0.0108315 -0.00297922 -0.00193895 -0.00196961
14 1.35 0.01 0.0104989 0.00159375 0.00701971 -0.00238347 -0.00131282 -0.00140269
15 1.45 0.0125 0.0147799 0.00384049 0.023344 -0.00125188 -0.000883817 -0.00138046
16 1.55 0.015 0.0089962 0.0222736 0.00732134 -0.00119953 -0.000901999 -0.00127165
17 1.65 0.0175 0.0144435 0.0205948 0.011875 -0.00111487 -0.000858162 -0.00111721
18 1.75 0.005 0.00195114 0.00348494 0.00433663 -0.00126381 -0.000774342 -0.00109059
19 1.85 0.02 0.00522276 0.00533709 0.0179406 -0.00780081 -0.00211492 -0.00168167
20 1.95 0.0075 0.00970959 0.00149246 0.00634761 -0.00325406 -0.000728736 -0.00135692
21 2.05 0.0225 0.0231014 0.0158683 0.0138084 -0.0024657 -0.0010347 -0.00141162
22 2.15 0.0125 0.00588821 0.000837128 0.00472407 -0.0024944 -0.000492318 -0.00139226
23 2.25 0.02 0.0052419 0.0099053 0.0245118 -0.0017423 -0.000155357 -0.00110177
24 2.35 0.01 0.000301144 0.00941816 0.00845829 -0.00205064 -0.000171324 -0.00138598
25 2.45 0.025 0.0199206 0.0167415 0.011128 -0.00473602 -0.00265032 -0.00198877
26 2.55 0.02 0.00773708 0.00742768 0.00683277 -0.00510359 -0.0012239 -0.00223564
27 2.65 0.015 0.00659693 0.0312345 0.0183441 -0.00464656 0.00550042 -0.0022655
28 2.75 0.015 0.00534188 0.0154886 0.00928868 -0.00440506 0.00501608 -0.00226811
29 2.85 0.01 0.0110705 0.0130491 0.000975095 -0.0021548 -0.00150298 -0.00253106
30 2.95 0.0125 0.00520456 0.0183703 0.0139612 -0.00143117 -0.0013833 -0.00247633
31 3.05 0.0125 0.0151676 0.00868604 0.00723418 -0.00205756 -0.00191944 -0.00317472
32 3.15 0.0125 0.000770373 0.00320748 0.0128579 -0.00204094 -0.00212834 -0.00336136
33 3.25 0.0175 0.0137026 0.0114945 0.0050321 -0.00554753 -0.0056679 -0.0035572
34 3.35 0.0125 0.00136484 0.0111466 0.00365066 -0.00691939 -0.00369531 -0.00320748
35 3.45 0.0075 0.0166251 0.00373746 0.00893188 -0.00531876 -0.00224328 -0.0036692
36 3.55 0.025 0.024075 0.0184366 0.0199243 -0.00243986 -0.00270691 -0.003566
37 3.65 0.0175 0.00375604 0.0117545 0.0167942 -0.00377727 -0.00306446 -0.00342563
38 3.75 0.0225 0.0214658 0.0104654 0.00542524 -0.00452603 -0.00384875 -0.0033137
39 3.85 0.01 0.00315547 0.000595485 0.0132804 -0.0041367 -0.00548648 -0.00293854
40 3.95 0.015 0.00487812 0.0107967 0.0158506 -0.0043129 -0.00720436 -0.00278182
41 4.05 0.02 0.0146334 0.0234627 0.0210563 -0.00373402 -0.00579431 -0.00252055
42 4.15 0.015 0.00495202 0.00919298 0.00369748 -0.00263803 -0.00346851 -0.00185153
43 4.25 0.0175 0.0218571 0.0230928 0.0293247 -0.00100481 0.00445216 -0.00106939
44 4.35 0.0175 0.00805201 0.0170483 0.0122286 -0.00160754 -0.00164787 -0.000999698
45 4.45 0.0125 0.00323466 0.00997841 0.00475383 -0.00265207 -0.00351791 -0.00113244
46 4.55 0.02 0.00414442 0.00784859 0.00885335 -0.00249954 -0.00354195 -0.00130365
47 4.65 0.0075 0.00161387 0.000315774 0.00525086 -0.00138299 -0.00087133 -0.00156225
48 4.75 0.0125 0.00437208 0.00941629 0.0294505 -0.00123236 -0.00119636 -0.00162296
49 4.85 0.02 0.0159134 0.0212747 0.0110048 0.0017241 -0.000800222 0.00516397
50 4.95 0.0175 0.0112508 0.00560945 0.0145154 0.00244892 -0.000421743 0.00737924
51 5.05 0.0125 0.00360478 0.00513844 0.00584579 0.00217876 -0.000390598 0.00717842
52 5.15 0.0175 0.0143279 0.00489351 0.0148147 0.00215207 -0.000390124 0.00703236
53 5.25 0.01 0.00620039 0.00219046 0.0106471 0.00214213 -0.00034651 0.00713525
54 5.35 0.02 0.0109564 0.0204202 0.0272689 0.00213266 -0.00032175 0.00688085
55 5.45 0.0075 0.00401902 0.0164194 0.00556272 0.00199359 -0.000279273 0.00680677
56 5.55 0.0175 0.0102392 0.0110137 0.00904568 0.0060408 0.0128378 0.00694768
57 5.65 0.0225 0.0244829 0.0146628 0.0120171 -0.000920481 -0.00125333 -0.00260513
58 5.75 0.0075 0.0228591 0.00486406 0.00131706 -0.000439322 -0.00109723 -0.00104742
59 5.85 0.0225 0.0134924 0.00800851 0.00985781 -0.000988703 -0.00207529 -0.00132964
60 5.95 0.0125 0.00477502 0.0105367 0.00277848 -0.00166201 -0.00160495 -0.00198253
61 6.05 0.0025 0.00152738 0.000773507 0.00742303 -0.00161432 -0.00152292 -0.00203423
62 6.15 0.015 0.00639438 0.0121376 0.00678895 -0.00169297 -0.00157863 -0.00249776
63 6.25 0.0025 0.00014474 0.000693224 0.00012277 -0.00184138 -0.00134994 -0.00299582
64 6.35 0.015 0.00934135 0.00765596 0.00926536 -0.00520266 -0.00188082 2.46349e-05
65 6.45 0.02 0.0107981 0.0165142 0.0198965 -0.00569073 -0.00242178 0.000470947
66 6.55 0.025 0.011492 0.0105384 0.0119166 -0.00648506 -0.00306017 -0.0023397
67 6.65 0.03 0.0242057 0.0143744 0.0359095 -0.00544427 -0.00783473 -0.00190906
68 6.75 0.025 0.01471 0.0167301 0.0329577 -0.00586435 -0.00491109 -0.00144787
69 6.85 0.01 0.0113555 0.00373582 0.00831922 -0.00461677 -0.00446933 -0.00105472
70 6.95 0.0125 0.0115874 0.0134503 0.0136226 0.000929513 -0.00351591 0.00113009
71 7.05 0.02 0.0112314 0.0207628 0.00620261 0.00230806 -0.00461783 0.00101215
72 7.15 0.0275 0.0137959 0.0294053 0.021535 -0.00504538 -0.0050048 -0.000103205
73 7.25 0.0125 0.00408296 0.00809766 0.00563519 0.00161096 -0.00582248 -0.00671245
74 7.35 0.0225 0.0300504 0.0207328 0.0331297 0.00244165 -0.00463448 -0.00853281
75 7.45 0.0275 0.0258931 0.0249891 0.0151055 -0.00473462 -0.00884457 -0.010251
76 7.55 0.03 0.0128622 0.025135 0.0112855 -0.00817092 -0.0111381 -0.0162047
77 7.65 0.0225 0.0136392 0.0175204 0.0111635 -0.0135032 -0.00892943 -0.0109594
78 7.75 0.0375 0.0658313 0.0252342 0.0268739 -0.00331886 -0.0137206 -0.00893482
79 7.85 0.0275 0.0222921 0.0220713 0.035713 -0.00781428 -0.0146442 -0.0128077
80 7.95 0.0275 0.0429037 0.0293093 0.0314043 -0.00788251 -0.0128987 -0.0147583
81 8.05 0.0525 0.0625174 0.0304151 0.0347313 -0.0213385 -0.0284824 -0.0218179
82 8.15 0.0375 0.0393237 0.0271606 0.0474555 -0.0190316 -0.0167949 -0.0331089
83 8.25 0.0425 0.0531265 0.0294584 0.0396306 -0.0199109 -0.0156526 -0.0397833
84 8.35 0.08 0.0787936 0.0826789 0.0676656 -0.0316384 -0.0308436 -0.0536974
85 8.45 0.0975 0.0668575 0.0741635 0.0742605 0.00305855 -0.0417539 -0.0630679
86 8.55 0.08 0.0632931 0.0445411 0.0756993 -0.044142 -0.0656112 -0.081541
87 8.65 0.11 0.115162 0.160727 0.106471 -0.0543875 -0.118779 -0.102255
88 8.75 0.1625 0.144014 0.126003 0.104783 -0.137878 -0.0972145 -0.109975
89 8.85 0.115 0.0979977 0.107108 0.113635 -0.161284 -0.138914 -0.130159
90 8.95 0.1675 0.125785 0.194525 0.144271 -0.16567 -0.136917 -0.139955
91 9.05 0.1825 0.176086 0.171445 0.143116 -0.279427 -0.204865 -0.167631
92 9.15 0.24 0.198224 0.184918 0.184527 -0.318719 -0.212252 -0.184776
93 9.25 0.2475 0.187831 0.203703 0.15346 -0.276024 -0.372174 -0.219859
94 9.35 0.3175 0.301111 0.231928 0.235333 -0.25797 -0.333175 -0.2526
95 9.45 0.325 0.238545 0.252959 0.215014 -0.392184 -0.287686 -0.283262
96 9.55 0.385 0.305965 0.341367 0.299774 -0.450149 -0.222374 -0.313397
97 9.65 0.3725 0.354231 0.299269 0.336232 -0.643671 -0.563483 -0.333135
98 9.75 0.385 0.361222 0.319655 0.354847 -0.617794 -0.581176 -0.338439
99 9.85 0.3875 0.363148 0.315306 0.284646 -0.587994 -0.604515 -0.365257
100 9.95 0.4575 0.522493 0.399626 0.418231 -0.616929 -0.737616 -0.376241
101 10.05 0.5375 0.45502 0.422419 0.502245 -0.610983 -0.744095 -0.379372
102 10.15 0.5725 0.505998 0.48358 0.512822 -0.717319 -0.766364 -0.396535
103 10.25 0.5475 0.508093 0.497218 0.466628 -0.88517 -1.0709 -0.399675
104 10.35 0.5625 0.523001 0.449565 0.455859 -0.68144 -0.780546 -0.397567
105 10.45 0.66 0.587274 0.574718 0.53133 -0.793442 -0.572068 -0.479584
106 10.55 0.6375 0.586217 0.54218 0.526412 -0.868029 -0.848007 -0.523487
107 10.65 0.5775 0.506544 0.562849 0.551712 -0.879825 -0.724326 -0.508198
108 10.75 0.6825 0.519679 0.686103 0.595167 -0.949476 -0.925352 -0.555104
109 10.85 0.71 0.591007 0.67261 0.556452 -0.904416 -1.05878 -0.590285
110 10.95 0.6625 0.529035 0.594896 0.524176 -0.935008 -0.788017 -0.650421
111 11.05 0.6525 0.522717 0.605028 0.495534 -1.15031 -0.744679 -0.663137
112 11.15 0.6925 0.518569 0.566332 0.582169 -0.820714 -0.675713 -0.685458
113 11.25 0.715 0.611721 0.555533 0.671057 -0.971052 -0.92507 -0.718789
114 11.35 0.685 0.589085 0.594818 0.531768 -0.881171 -0.807889 -0.71625
115 11.45 0.7375 0.633136 0.623635 0.727894 -0.797224 -0.621742 -0.681776
116 11.55 0.74 0.690531 0.55553 0.584063 -0.867461 -0.900129 -0.705704
117 11.65 0.6925 0.53829 0.599865 0.524229 -0.880174 -0.877498 -0.663635
118 11.75 0.6925 0.693077 0.679361 0.57364 -0.973337 -1.18845 -0.651061
119 11.85 0.785 0.709156 0.746181 0.671895 -1.11802 -1.02528 -0.696367
120 11.95 0.6975 0.503991 0.636404 0.57547 -0.980919 -1.11503 -0.739857
121 12.05 0.7825 0.646787 0.682581 0.712506 -0.520231 -0.917645 -0.701783
122 12.15 0.665 0.513445 0.603508 0.553236 -0.421685 -0.803148 -0.613358
123 12.25 0.765 0.651295 0.634641 0.726882 -0.398977 -0.955523 -0.667956
124 12.35 0.755 0.639967 0.611508 0.5954 -1.01291 -0.896512 -0.698175
125 12.45 0.7825 0.591585 0.627653 0.621559 -1.07807 -1.11433 -0.694497
126 12.55 0.75 0.565066 0.525795 0.64152 -1.06016 -0.802481 -0.611241
127 12.65 0.725 0.772641 0.67642 0.615345 -0.780596 -1.01301 -0.658339
128 12.75 0.7325 0.59764 0.543359 0.616519 -1.30127 -1.08326 -0.670025
129 12.85 0.7325 0.698427 0.582156 0.697231 -0.910467 -0.769815 -0.634727
130 12.95 0.75 0.603643 0.625571 0.588202 -0.83228 -0.82903 -0.670773
131 13.05 0.705 0.623874 0.521583 0.541689 -0.793657 -0.651867 -0.655979
132 13.15 0.785 0.684855 0.610036 0.671547 -0.766157 -0.552524 -0.650771
133 13.25 0.79 0.648512 0.624856 0.696696 -1.05023 -0.451389 -0.672358
134 13.35 0.825 0.838771 0.745852 0.58297 -0.955272 -0.696289 -0.759735
135 13.45 0.725 0.661681 0.5649 0.682142 -0.85909 -1.02087 -0.868416
136 13.55 0.7325 0.52533 0.61164 0.617901 -0.908674 -1.00939 -0.93343
137 13.65 0.7375 0.516272 0.553752 0.718048 -1.10736 -0.923581 -1.01546
138 13.75 0.7325 0.583644 0.61636 0.650973 -1.11263 -1.07499 -1.0774
139 13.85 0.765 0.658629 0.690306 0.618136 -1.09677 -1.28213 -1.12018
140 13.95 0.7 0.501067 0.578561 0.666287 -0.912605 -1.01573 -1.11582
141 14.05 0.81 0.653837 0.709688 0.655606 -1.21789 -0.868391 -1.09628
142 14.15 0.755 0.56762 0.687596 0.639525 -1.08087 -1.08015 -1.09012
143 14.25 0.7725 0.690074 0.612493 0.678403 -0.659638 -1.10056 -1.03038
144 14.35 0.72 0.589714 0.699907 0.657928 -0.620955 -1.14844 -0.94918
145 14.45 0.7475 0.686583 0.67494 0.657609 -0.601682 -0.967316 -0.850225
146 14.55 0.6475 0.460273 0.525603 0.595078 -0.677325 -1.08405 -0.919067
147 14.65 0.8125 0.742659 0.63858 0.689684 -1.02161 -1.21931 -0.968595
148 14.75 0.7325 0.695438 0.612877 0.598605 -1.2116 -1.35952 -0.956359
149 14.85 0.7625 0.629745 0.741709 0.677919 -0.920783 -0.959302 -0.923896
150 14.95 0.8425 0.64784 0.785396 0.567604 -0.919809 -0.917524 -0.927858
151 15.05 0.75 0.571626 0.724227 0.560056 -0.957535 -0.892198 -0.969215
152 15.15 0.76 0.692146 0.731943 0.621221 -1.01239 -0.737866 -0.832452
153 15.25 0.765 0.655588 0.682693 0.518144 -0.804291 -0.724248 -0.759471
154 15.35 0.6725 0.562662 0.689042 0.567315 -0.720407 -1.00618 -0.741253
155 15.45 0.735 0.630707 0.635934 0.692829 -0.92703 -1.01853 -0.751992
156 15.55 0.7875 0.608196 0.640262 0.706374 -0.478043 -0.834667 -0.740125
157 15.65 0.705 0.701081 0.64146 0.637359 -0.601652 -0.479382 -0.739369
158 15.75 0.8175 0.743046 0.669196 0.650826 -0.633433 -0.612913 -0.699176
159 15.85 0.78 0.567713 0.706063 0.718548 -0.916719 -1.02569 -0.699448
160 15.95 0.75 0.660551 0.718871 0.592201 -0.872463 -1.16123 -0.757765
161 16.05 0.77 0.661067 0.632704 0.642408 -1.16944 -0.767147 -0.738835
162 16.15 0.725 0.641931 0.605301 0.656 -0.89574 -0.598366 -0.702742
163 16.25 0.76 0.542711 0.679554 0.586181 -0.840152 -0.551141 -0.654159
164 16.35 0.74 0.513966 0.646095 0.692998 -0.724105 -0.521004 -0.658921
